smiles,mu,gap,cv,TPSA
CC1CCC=CC11CN1,1.7288,0.2531,33.879,21.94
CC(C)OC1C2CCC12,1.0187,0.3174,36.209,9.23
Cc1c(cc([nH]1)CO)N,1.5464,0.2109,35.883,62.03999999999999
C1CC(C1)(CO)C=O,2.9705,0.2198,30.207,37.3
O=C1CC2CNC12C#C,3.4867,0.2004,30.879,29.1
CC1(C)OC1(C)C1CO1,0.4309,0.3341,37.321,25.06
CN1CC([NH3+])(C1)C([O-])=O,4.1954,0.2395,33.83,71.00999999999999
CC(O)C1(C)CC1CO,1.1573,0.3209,40.758,40.46
CC(C#N)N1CC1CO,3.6663,0.2766,35.257,47.03
CC(O)C1=NOC(=N)O1,1.7871,0.2451,30.593,83.25000000000001
CC1=CNC(=N)OC1=O,4.3447,0.1863,29.66,69.85
C#CCC1OCCCO1,2.1057,0.3147,32.613,18.46
CN1CC2(C#N)C(N)C12,4.83,0.2367,32.834,53.05
OC1C2C=CC3CC3C12,1.4546,0.2347,30.297,20.23
CCC1OCC1(O)C#N,2.2768,0.2714,34.202,53.25
CC12CC3N4C1C2C34C,1.8312,0.2977,31.47,3.01
OCC1CNC=C1C=O,6.8335,0.1755,31.261,49.33
CN=C1OC2CCCC12,2.3692,0.2778,31.351,21.59
N=C1CCOC(=O)N1,2.196,0.258,24.888,62.18
CC1=CC(NCC1)C#N,4.6907,0.2437,32.623,35.82
CC12CC3(C#C)C1CC23,0.9008,0.291,32.686,0.0
CC12CCC(O1)C21CC1,1.5643,0.3249,32.841,9.23
Cn1c2cc[nH]c2cn1,2.4142,0.2119,28.133,33.61
C1C23NC=NC12C1OC31,3.0596,0.2181,26.411,36.92
CC(O)C(O)C#C,0.1804,0.2834,30.699,40.46
C1CC(=O)C2(C1=O)CN2,2.4366,0.1866,29.227,56.08
OCC1(O)C2OC1C=C2,2.1807,0.2368,30.991,49.69
Cn1c(nc(=O)cn1)F,5.6154,0.1917,26.858,47.78
CC1(COC(=N)C1)C#N,4.5908,0.2793,31.358,56.87
COC1CC2NC2C1=O,2.7485,0.1923,31.03,48.24
CC(O)CCC1CN1C,0.8563,0.2874,39.865,23.240000000000002
Cc1ccc(c(n1)O)F,1.97,0.206,29.312,33.120000000000005
CC#CC(=O)OCC=O,4.7662,0.2139,32.538,43.370000000000005
OC1CC2CN2C1C#C,2.8881,0.2803,32.254,23.240000000000002
Cc1cc(nc(=O)[nH]1)O,5.1104,0.1964,29.218,65.98
Cn1cccc1OC,1.3971,0.2383,29.483,14.16
CC1C2N1C1COC21C,0.4898,0.2852,32.725,12.24
CC12CC(O1)C2C1CC1,1.6659,0.3273,33.386,9.23
CC1C(C)C1(C)C(N)=O,3.3207,0.276,39.759,43.09
CC(O)C1(C)OC1CO,1.7791,0.3195,39.422,52.989999999999995
CC1(CC1)C1C2CCN12,1.5522,0.3116,33.976,3.01
OC1CC1CCCC#N,4.7386,0.3038,35.445,44.019999999999996
CC12CC(C1)C2(O)CO,2.3035,0.3062,35.642,40.46
OC1CCOCOC1=O,3.3803,0.2631,30.342,55.76
c1c(c(n[nH]1)CO)O,1.7042,0.2275,26.669,69.14
C(C#N)C(=O)NC=N,7.8525,0.23,27.765,76.74000000000001
Cc1c(nc([nH]1)N)C#N,7.6763,0.207,31.022,78.49000000000001
Cn1nc(nn1)N2CC2,2.6733,0.2158,28.139,46.61
CC1(O)CCC=C1C#C,1.1778,0.2116,35.552,20.23
c1cn2c(c1O)NCC2,3.5201,0.2233,29.307,37.19
O=C1CN=COC2CC12,3.1663,0.2129,28.24,38.66
CC(O)C1NC11CCC1,2.2045,0.309,36.48,42.17
CC(O)CC1CCC1,1.3299,0.3278,34.322,20.23
CCNc1cnc(o1)O,1.8024,0.2286,31.698,58.290000000000006
N=COCC1=NOC=N1,3.7282,0.2302,26.817,72.0
O=CN1CC2(CC12)C=O,4.3598,0.2098,29.453,37.38
CC1N2CC2C=C1C#N,3.5635,0.1905,30.002,26.799999999999997
COC12C3OC1C(O)C23,1.0234,0.2971,30.614,38.69
C#CCN=COC1CC1,2.6247,0.2682,34.255,21.59
C#CCCc1ccn[nH]1,1.9264,0.2545,31.206,28.68
CCNc1conc1O,3.0779,0.2141,32.09,58.290000000000006
CC1CC(C)(O1)C#C,1.646,0.2839,32.654,9.23
Cc1cnn[nH]1,4.8091,0.2527,18.283,41.57
CC1=NC(=N)N=C(F)O1,3.8707,0.2209,27.072,62.77
CC1CC1C1NC1C#C,1.6137,0.278,35.433,21.94
CC(O)C12CC3CC1N23,2.26,0.3198,32.011,23.240000000000002
[NH3+]C12CC1(OC2)C([O-])=O,7.0621,0.1784,32.605,77.0
CC#CC12CC1CO2,1.8227,0.2447,28.651,9.23
C1CC2C1N1N=NC=C21,5.3357,0.255,25.124,30.71
C#Cc1noc(=O)o1,4.2545,0.2115,22.077,56.24
CC1C2C1C1CCCC21,0.1491,0.3219,32.727,0.0
CC(=NO)C12CC1CC2,0.4842,0.239,34.65,32.59
CC(C#N)N(C=N)C=O,3.4064,0.2363,32.454,67.95
OCC1OCCC1C#N,4.4269,0.2933,31.692,53.25
CC12NC1C1OCCC21,2.6314,0.2888,30.766,31.17
COc1c(cco1)C#N,5.7419,0.2162,28.573,46.16
C#CC1(CNC1)OC=O,4.9823,0.2425,31.897,38.33
CC(COCC=O)C#C,2.1804,0.2285,36.803,26.3
O=C1C2C=CC3OC2C13,1.4531,0.2021,25.285,26.3
CC1C(C)C2(CN12)C=O,3.9793,0.2023,34.429,20.08
CN1CC(=O)C1,2.5981,0.2071,21.382,20.310000000000002
CC1C2OC2CC1(C)O,1.0899,0.3302,35.305,32.76
CC#CC(C)(O)C(C)C,1.7708,0.2922,42.865,20.23
N=C1C=NC=CN=C1,1.237,0.166,23.535,49.63
N#CC12NCC3OC1C23,4.0738,0.2415,26.513,45.05
c1c[nH]cc-2ccnc12,5.9683,0.1606,25.1,28.68
NC(=O)C12C3C4C3N1C24,2.5572,0.2335,27.784,46.1
OCCN1C=COC1=N,2.9887,0.2206,31.608,62.15
CC(O)C(C)C(C)CO,2.2293,0.3256,43.35,40.46
OC1CN2N=CC=C2C1,3.0633,0.2605,27.931,38.05
OCC1CC2COCC12,0.8092,0.3266,32.109,29.46
COc1cnn(n1)C=O,4.304,0.1959,27.53,57.01
c1[nH]c(c(n1)O)C2CC2,2.7052,0.2157,30.714,48.91
c1c2c(on1)CN=CO2,1.8161,0.2145,23.591,47.620000000000005
Cc1c(oc(n1)N)C,1.6848,0.2312,29.895,52.05
CC(O)C(C)C1CC1O,1.4421,0.3184,40.357,40.46
CC1=NC(=N)C=C(O)O1,5.3247,0.1962,30.142,70.11
CCOCc1cnon1,4.3164,0.2318,30.317,48.150000000000006
OC1C2CC(O2)C1C#N,5.1658,0.2927,28.388,53.25
c1c(c(co1)C#N)C#N,5.9008,0.2243,25.172,60.72
CN=c1[nH]nnc(=O)o1,3.9815,0.1763,27.628,84.14
CC(CCO)C(O)C#C,2.6244,0.2938,40.236,40.46
CC1CCNC(=N)C1=O,5.6123,0.1884,32.82,52.95
CC1(C=O)C2CCC1O2,2.8393,0.2179,31.285,26.3
CCc1cc(co1)C=O,3.6496,0.1867,30.849,30.21
CC12CN3C(C13)C2CO,1.3212,0.301,32.862,23.240000000000002
CC1=CC2COC(C1)O2,1.4563,0.2522,29.651,18.46
CC1=CCc2c1cc[nH]2,1.8602,0.1961,30.329,15.79
CC1C2OC(C)(C)C12O,2.0728,0.2953,37.57,29.46
OC1C2CC11OCOC21,1.651,0.3116,28.56,38.69
C1C2CN3C=CN=C3N12,4.7971,0.2383,25.255,20.83
CC(C)C1=CCC2OC12,1.7689,0.2437,34.063,12.53
C#CC1OCC1C1CO1,3.0569,0.2732,31.045,21.759999999999998
CCC1COC(CC)=N1,1.0903,0.2675,35.549,21.59
CC(=N)OCCCC#C,1.6722,0.2979,37.305,33.08
CCCCCCCC#N,4.2716,0.3478,39.303,23.79
CC(CO)C1(CC1)C#N,3.133,0.3033,36.279,44.019999999999996
CC12C3CC(C13)C2O,1.306,0.3205,28.755,20.23
CCC1COC1(C)CC,1.6967,0.3183,40.021,9.23
Cn1cc(nn1)OC=O,5.9527,0.2371,27.905,57.01
CNc1nc(on1)C#N,4.7917,0.1724,28.03,74.74000000000001
c1cn2ccnc2cn1,3.5894,0.1814,23.442,30.19
OCC1NC(=N)NC1=O,0.8199,0.2304,31.216,85.21000000000001
CC1CN2CC2(C)C1=O,1.9112,0.2149,33.745,20.08
CC12CC1C1CC1CO2,1.0379,0.2915,32.391,9.23
CN=C1NN=C(C)C=C1,1.9599,0.1539,32.232,41.04
c1nc2n(n1)nc(o2)N,4.6997,0.2389,24.043,82.24
OCC12OC1CC21CO1,1.8538,0.3175,30.759,45.29
CCOCc1ccc[nH]1,2.0226,0.2401,33.507,25.02
O=CC1CCC11CO1,1.1688,0.2234,27.434,29.6
CC1CC23OCC2CC13,1.6041,0.298,31.724,9.23
CC1CN1C1CCC1O,2.4262,0.3088,35.391,23.240000000000002
CCC1(C)OCC1C,1.6802,0.3195,35.17,9.23
CC(C)C1OCC11CC1,1.6499,0.3127,36.757,9.23
C1C2CNC3=CC=C1N23,2.1857,0.177,26.151,16.96
c1c([nH]cn1)CCC#N,3.1069,0.2442,29.181,52.47
C1OC(=O)C=CC(=O)O1,3.2757,0.1958,25.996,52.60000000000001
OCC#CC1CCC1=O,2.3133,0.2114,33.096,37.3
CC1CC=C(C)CC1O,1.579,0.2614,37.164,20.23
OCC12CCC1COC2,1.9101,0.3151,32.791,29.46
CCOC(C)C1CC1C,1.0751,0.3251,40.517,9.23
CC12C3CC(O)(C13)C2O,1.3979,0.3161,33.705,40.46
N=C1C=C(OC=N1)C#C,3.2912,0.1777,27.476,49.88
c1cncc(=NO)cn1,1.382,0.1572,27.706,58.370000000000005
Cc1c(c[nH]c1OC)O,1.9672,0.2337,35.363,45.25
COC1COC2(C)CC12,1.0595,0.3108,34.44,18.46
CCOC1C(N)C1C#N,4.5074,0.2678,35.405,59.04
CN1C2C3CC3(C)C12C,1.2163,0.3158,35.883,3.01
N#CC#CC#CC1CO1,5.3785,0.1832,28.373,36.32
Cc1cnoc(=O)c1O,4.1163,0.1812,28.548,63.33
O=C1CC2C3CCC1C23,2.8756,0.2212,28.272,17.07
CNC(=O)C1OC1(C)C,4.2961,0.2605,37.236,41.63
CC1=CC2CN2CC1O,1.8555,0.2284,33.358,23.240000000000002
CCNc1c(nno1)C,5.4487,0.203,33.844,50.95
CC(C#C)C(=N)NC=O,4.1473,0.2279,34.455,52.95
Cc1c(=O)cc[nH]c1F,5.4521,0.2046,29.735,32.86
O=CCC1OCCC=C1,3.7248,0.2231,31.737,26.3
CC(=O)C1CC2CC12O,1.9644,0.218,34.125,37.3
O=CC12CCC1OC2,2.9182,0.2161,26.33,26.3
CC(C)(CO)C#CC=O,2.988,0.2055,38.049,37.3
C#CC1=CCC(C1)C#N,3.7553,0.2096,30.893,23.79
C1C2C3C=CC4C3C2N14,1.6615,0.2013,25.047,3.24
CC1(CO1)C1=NNC=C1,2.6508,0.2581,30.195,41.21
Cc1nc(c(o1)N)CO,2.3396,0.2136,32.98,72.28
CC1CC2(C)COC1O2,1.7608,0.3303,32.59,18.46
O=CC12CC(CO1)CO2,3.5092,0.2246,28.15,35.53
OCCC1NC2COC12,2.8326,0.299,32.57,41.489999999999995
CC#CC(CO)C1CC1,1.7934,0.2991,37.634,20.23
N=C1OC2CC2CC1=O,4.6879,0.1889,28.544,50.15
CCC(=O)N(C)C(=O)C,5.6256,0.2183,37.288,37.38
COc1cnoc1CO,2.5249,0.2336,30.775,55.49000000000001
CC12NC(CC=C1)C2=O,1.6709,0.2203,30.583,29.1
CC1C2N3CC=C1C23C,0.9884,0.1672,32.62,3.01
CC1OC2C3CC(=C1)C23,0.831,0.2102,30.046,9.23
c1c[nH]cc(c1=O)F,7.0692,0.2,23.723,32.86
NC(=O)C(CO)C1CN1,4.2831,0.2694,35.237,85.26
OCC12CC1OCO2,0.7714,0.3164,27.389,38.69
O=C1NC2CC2C2NC12,3.8898,0.2513,28.223,51.040000000000006
N=C1OC(=O)C=NC=C1,1.6526,0.1613,26.543,66.95
C1CC2C3OC3C2=C1,1.4937,0.2395,24.527,12.53
C1CC23NC2CCC3=C1,1.6244,0.2392,29.659,21.94
CC12CN(C1)C2C#C,2.0585,0.2557,29.215,3.24
CC12CC3COC1C3O2,1.0282,0.3265,28.852,18.46
CC12CC1COC=N2,1.9754,0.2513,27.376,21.59
c1c(c(n[nH]1)C2CC2)N,2.5908,0.2232,31.931,54.7
CC(C)(O)C1NC1CO,3.1236,0.3112,39.533,62.400000000000006
CN(C)C12COC1C2O,1.9592,0.2678,34.788,32.7
CC1CC2C(O)C2C1=O,4.2632,0.2243,32.523,37.3
O=C1OC2(CC2)C11CO1,4.0802,0.2564,28.578,38.83
Cn1cnc(cc1=O)N,3.011,0.1933,30.615,60.91
OC1C2CC1C(C2)C=O,1.0905,0.2227,31.083,37.3
COC1CC1(OC)C#C,0.8677,0.262,36.725,18.46
O=COC12CC(C1)C2,4.1329,0.279,26.006,26.3
CN1C2CC3(CC3)C12,1.0957,0.3182,29.378,3.01
C1C2C1C1C=CCC21,0.2477,0.2632,25.505,0.0
OCC1C2OCC12C#C,1.2643,0.2619,32.741,29.46
O=CC12CC1C(N2)C#C,3.9276,0.2173,31.083,29.1
CCC1CC1(C)CC#N,4.1396,0.3146,37.791,23.79
CC1C2C3C4N2C1C34O,0.9573,0.2854,29.406,23.47
C#CC1C2C3OC1OC23,1.616,0.2865,26.363,18.46
C1C=C2C3OC3C3C2N13,1.0308,0.1994,25.293,15.54
CC12CC3OCC1C3O2,1.4025,0.3207,28.889,18.46
CC(O)C1CC11CCC1,1.353,0.3266,37.294,20.23
CCC12CC1C(=O)CO2,2.5371,0.2157,32.496,26.3
COc1cocc1CO,2.0886,0.238,32.155,42.6
OCC1CC(CO)C=C1,2.6353,0.2622,35.49,40.46
CNC1=CC(=N)N=CO1,5.3676,0.185,29.952,61.910000000000004
CCC12OC1C1OCC21,3.1113,0.2971,30.853,21.759999999999998
CC(C#N)N1CC1C#N,5.6828,0.2751,31.879,50.589999999999996
Cc1c[nH]c(n1)COC,2.8922,0.2472,33.421,37.91
CC(=O)Nc1cocn1,2.1878,0.2182,29.0,55.13
CCCC1C(C#N)N1C,3.0606,0.2599,36.493,26.799999999999997
OCC1NC1C1CN1,3.2043,0.3003,29.654,64.11
CC1NC11CN(C1)C=O,3.5594,0.2651,32.717,42.25
Cc1coc(c1C)CO,1.5291,0.2285,34.694,33.370000000000005
CN=C1CCC2CC2O1,2.8448,0.269,32.183,21.59
O=C1C2C3C2N2C3CC12,2.818,0.2122,24.755,20.310000000000002
OC12CC1(NC2=N)C#C,2.0766,0.2103,32.204,56.11
C#CCCOC(=O)CN,1.3308,0.2594,35.935,52.32
CN(C)C(=O)C1CCC1,3.3348,0.265,36.106,20.310000000000002
NC12CC=CC1OC2=O,4.4173,0.2418,28.982,52.32
CCC1C2CC2(C)C1O,1.5443,0.3139,37.838,20.23
CCOC1C2CC1N2C,0.9259,0.3056,34.937,12.47
CCC1(O)C2CC1C2,1.3499,0.3285,31.098,20.23
COC1=NC(=N)OC=N1,1.7661,0.1947,27.495,72.0
CC12OCC1C2O,1.7993,0.2995,25.337,29.46
OC1C=CCC=CC=C1,1.6518,0.2269,32.621,20.23
OC12CC1C1C(C=O)C21,3.8893,0.1887,31.001,37.3
CCC#CC#CC(=O)C,4.1662,0.1802,35.292,17.07
CC1=CC2CC2CC=C1,0.3577,0.187,32.868,0.0
C1C2OC11C=CCCC21,2.3998,0.2317,28.782,9.23
COC1C(C)CC1=NO,0.5416,0.2439,36.127,41.82
C1CC2CCC3C1C23,0.1607,0.3379,26.168,0.0
CC1(CO1)C([NH3+])C([O-])=O,3.2044,0.2706,34.087,80.30000000000001
COC12CN(C1)C2C#C,2.0173,0.2703,32.41,12.47
CC1=CC(O)=COC1=N,3.0549,0.1577,31.29,57.220000000000006
OC1CCC2(O)CC2C1,2.0256,0.3219,34.719,40.46
OC1COCC=C1C=O,3.2629,0.188,30.231,46.53
O=CC1CCC2CC1C2,2.9025,0.2224,31.079,17.07
C(c1nc(no1)N)N,2.2104,0.2321,27.276,90.96
OC12CNC1C(=O)OC2,5.2729,0.2447,29.079,58.56
OC12CC1C(=O)CC=C2,4.1362,0.213,30.97,37.3
CC1C(=O)C=CC11CC1,3.6986,0.1909,32.04,17.07
OC1CNCC(C1)C#N,2.6581,0.2612,32.567,56.05
CNc1cnnnn1,7.0611,0.171,25.074,63.59
Cc1nc(=O)[nH]nn1,2.0688,0.1618,23.833,71.53
COCC1COC1C#C,2.0611,0.2711,34.269,18.46
CCCCN=COC=O,4.4478,0.2384,35.838,38.66
CCOCCC(C)C=O,3.1674,0.2272,39.34,26.3
CCC(O)C1=NC=CO1,2.5089,0.2441,32.075,46.260000000000005
CN1C=C(N)C(=N)C=N1,3.6446,0.1614,31.722,67.69
CC12C3CC4C(CC13)N24,1.4869,0.32,29.026,3.01
CC1C(C)C1C(=O)C#C,2.5928,0.2013,36.095,17.07
CC1=C2CC3(C)C2N3C1,1.1179,0.161,32.785,3.01
C1C(CO1)CNC(=O)N,3.365,0.2934,33.735,64.35
CC12CC(CO1)C21CN1,0.5133,0.2987,31.754,31.17
CC1C2OCC3C2C13C,1.7098,0.3201,32.581,9.23
CCC(O)C1=NC=CN1,2.3619,0.2481,33.152,48.910000000000004
CC1(O)CCC1C=O,1.6468,0.2198,31.744,37.3
OC1C(O)C11CC2OC12,0.6523,0.2913,31.397,52.99
COC1CC1C(C)(C)O,1.868,0.3021,40.191,29.46
COC1(CC2NC12)C=O,0.7222,0.2036,32.191,48.24
CC(CC#N)OC=O,5.846,0.2848,29.524,50.089999999999996
C1CC2NC2C2NC2C1,2.2469,0.3058,30.784,43.88
CC1N2C(=O)NCC12C,4.8456,0.2834,33.053,32.11
CCCC12CC1OC2C,1.8143,0.3021,36.834,9.23
O=C1C2CCCCC1N2,1.7884,0.2219,30.674,29.1
CC12CC1(O)C1(CN1)C2,2.5238,0.2877,34.544,42.17
CC1CC2CC(=O)CC12,2.9421,0.2218,32.515,17.07
N#CC1=CC2(CO2)CC1,3.9416,0.2087,29.127,36.32
C[NH2+]CC([O-])=O,5.2128,0.2691,22.427,56.74
CCC(C)CNC=O,3.6745,0.2829,35.091,29.1
C1CC(O1)C1=NNC=C1,2.4961,0.2556,27.992,37.91
CN1CC2NCC1C2=O,2.2356,0.1931,30.331,32.34
OC1C2CC1(O)CCO2,1.3349,0.2965,32.267,49.69
c1c(con1)C(=N)N,4.7247,0.2203,25.081,75.9
CC1C2N1CC2(O)C#C,2.4452,0.2552,34.347,23.240000000000002
O=CCCC(=O)C1CN1,1.9517,0.221,32.684,56.08
c1c([nH]cn1)CC=O,3.4522,0.1762,24.825,45.75
O=CN1C=CCC2CC12,3.8546,0.2098,29.45,20.310000000000002
CC1COCC1=O,1.7816,0.2177,24.636,26.3
CC(=O)c1c[nH]cn1,4.6217,0.2072,25.771,45.75
c1cc2n(c1)CC=CC2,1.9179,0.2127,28.254,4.93
CC1CC(=O)N(C)C1=N,0.6064,0.25,33.131,44.160000000000004
OC12CC1OC2CC#N,5.7184,0.2804,31.047,53.25
CN(C=O)C(=N)C1CN1,3.4147,0.2287,32.909,66.10000000000001
CC(=O)C1C2CC1OC2,1.3835,0.2217,30.791,26.3
CC1CCC1C(N)C#N,2.6228,0.2941,35.899,49.81
c1cc(=O)c(=O)onc1,5.6691,0.1584,26.272,60.17
CCN1CC1C1CO1,1.5002,0.3134,30.555,15.54
CCOC(=O)C(O)C#N,4.5764,0.2811,33.373,70.32
CCCn1cnnn1,5.964,0.2673,26.534,43.6
CC1C(CCC1=O)C=O,1.7621,0.2155,33.069,34.14
N#CC12CC3C(C1)C23,4.2858,0.2893,24.429,23.79
CC1(CO1)C(=O)N1CC1,2.0732,0.2366,32.709,32.61
C#CCN=COCC#N,3.239,0.266,32.602,45.379999999999995
Cc1cnc2n1nn[nH]2,0.2957,0.1885,25.951,58.87
CC1CN=C(C#N)N1C,5.2538,0.1847,32.574,39.39
OC1(COC1=N)C#N,3.0663,0.2678,26.15,77.1
Cc1cnccc(=O)n1,3.7361,0.1622,28.738,42.85
CC1C=CC2(CO2)C1=O,3.3262,0.2043,30.692,29.6
CC1OC(=O)C1N1CC1,2.9057,0.241,31.338,29.310000000000002
CC1(C#N)C2C3OC2C13,3.293,0.2753,28.842,33.019999999999996
CC1(C[NH3+])CC1C([O-])=O,19.0389,0.1046,35.886,67.77000000000001
CCc1ncc(cn1)C,2.0304,0.207,32.122,25.78
O=C1C2CC3OCC1C23,2.7474,0.2132,26.798,26.3
CC1=CCC(=O)C1=NO,2.6931,0.1649,31.441,49.66
c1cc([nH]c1)NCC#N,3.2412,0.2293,30.019,51.61
OC12C=CCC1CC=C2,1.2277,0.2383,31.009,20.23
CC(C)(C)C(CO)C#C,1.3645,0.3156,42.564,20.23
C#CC#CC1CC2OC12,2.3996,0.2232,30.328,12.53
c1c(onc1O)C(=O)N,2.0037,0.2154,28.891,89.35000000000001
CC1OCCOC1C#C,0.3006,0.2743,33.407,18.46
CN(CC#N)C1CC1,4.1589,0.2486,30.978,27.03
CC(C=O)C1=CON=N1,2.6219,0.2096,29.204,55.99
COC(=O)C1C2CN1C2,1.2637,0.2305,30.104,29.54
CC1CCC1CC1CC1,0.1962,0.3476,37.208,0.0
C1C2OCC3CCCC123,1.529,0.3103,30.236,9.23
c1nc(on1)CN,2.4321,0.228,21.376,64.94
CC1=NNC(=N)NC1=O,2.8725,0.1819,29.944,85.38999999999999
CC1(CN1CC#C)C,0.9192,0.2656,34.212,3.01
OC(C#C)C1COC1=O,3.5528,0.2753,31.447,46.53
CC1CC2=CCCC12O,1.1549,0.2449,34.239,20.23
O=CC1CC(O1)C1CO1,2.6116,0.2197,29.792,38.83
[O-]C(=O)CC[NH+]1CCC1,6.4016,0.277,32.199,44.56999999999999
CCn1nc(nn1)C=O,5.7064,0.1991,28.359,60.67
CC1OC2C3OC3C2O1,2.1479,0.3055,28.178,30.99
CC1C2C3CC=C1C23,0.9018,0.18,27.049,0.0
O=CC1N=COC1C#C,2.6067,0.2177,28.942,38.66
NC(=O)C1(CC1O)C#C,3.5539,0.247,34.28,63.32000000000001
N=C1OCC=CC1C#C,3.2348,0.2477,30.633,33.08
CC12OCOC3C1NC23,1.0657,0.3211,28.583,30.490000000000002
O=C1C2OC3C4C3N1C24,3.93,0.2014,23.317,29.54
O=C1C=CC2CCC12,3.5958,0.1888,24.982,17.07
Cc1conc1CC=O,1.884,0.2177,30.161,43.1
OC12CC1C=CC(=O)C2,2.9898,0.1854,30.623,37.3
CC(O)C1(O)CCOC1,1.4954,0.3115,36.344,49.69
CC(O)C1(CO)CC1,1.5201,0.326,34.806,40.46
CC(=O)C1C2C3C1CN23,2.0576,0.2239,29.744,20.08
c1c[nH]c2c1COCO2,1.585,0.238,27.252,34.25
c1cc-2ccocc2c1,1.2312,0.1461,25.414,13.14
CC(C)(CC#C)C1CC1,0.6348,0.3093,39.973,0.0
CN(C(=O)CO)C(=N)N,1.6953,0.2257,35.361,90.41000000000001
CC1=CC(C#N)C2CC12,4.55,0.2467,31.075,23.79
ON=C1CC2NC12,2.0903,0.2402,23.232,54.53
OC1C2COC12C1CN1,2.4187,0.2808,30.869,51.400000000000006
CC(=NO)C1CC(=O)C1,2.9458,0.222,34.29,49.660000000000004
C#CC(C#C)NCC=O,2.511,0.2212,35.02,29.1
CC1N(CC1=O)C(C)=O,2.2723,0.2098,33.83,37.38
C1C2COCCOCC12,1.5674,0.3114,31.586,18.46
C1CC1(C(F)(F)F)O,1.808,0.3521,27.639,20.23
CC1C2CCC2N1C=O,4.0679,0.2625,32.134,20.310000000000002
N=C1ON=CC(=N)C=C1,1.3632,0.1804,27.463,73.73
C#CC12CC1CC21CO1,2.0179,0.268,31.405,12.53
CCn1cc(c(n1)C)O,0.5082,0.2308,34.674,38.05
CC(=O)C1=CCC(=O)C1,0.6143,0.1873,31.712,34.14
C#CC1N2CC2C11CC1,1.7038,0.2571,31.773,3.01
O=CC1C2C3C(N13)C2=O,4.1884,0.2026,26.272,37.15
C1CC1(CC=O)O,1.7151,0.2209,27.249,37.3
CCNC(C#N)C1CO1,3.2164,0.2774,34.353,48.35
N=CN1CC(=N)NC1=O,2.665,0.2382,29.109,80.04
CC(C#N)C#CC#N,4.659,0.2443,27.554,47.58
OCC1CC(CC#N)O1,5.018,0.2878,32.515,53.25
CC1=CC=C(N1)OC=N,2.6201,0.208,31.887,48.870000000000005
CC#CC(=O)C(=O)C#N,5.874,0.1531,30.679,57.93
CC1C2C(O)C1C2C#N,3.186,0.2983,32.269,44.019999999999996
OCCC(O)C(O)CO,2.1315,0.3161,39.92,80.92
N=C1CC(C=O)C(=O)O1,1.9394,0.2258,27.778,67.22
CC1OC2C3NC2C3O1,1.2251,0.3186,28.212,30.49
CN1CC(=O)C1C1CC1,2.5015,0.2073,33.64,20.310000000000002
CC12OC1CC2CC=O,3.0432,0.2266,33.119,29.6
CC1CC2C3CCC3C12,0.131,0.3185,32.879,0.0
Cc1cc(on1)C(C)C,2.8885,0.2482,34.721,26.03
Cc1nc(cn1C=O)O,2.9476,0.1693,30.019,55.120000000000005
CC1CCC2CC3C2C13,0.2392,0.3253,32.261,0.0
c1nc(c(c(n1)F)F)O,2.1707,0.2324,24.737,46.010000000000005
O=CCCC12CCC1N2,3.0559,0.2265,32.74,39.010000000000005
CCC(O)C(=O)CCO,2.1262,0.238,38.537,57.53
OC12CC1(O)C1(CO1)C2,2.4323,0.2956,32.487,52.99
CC(C#N)C1=NC=NO1,3.7956,0.2615,27.67,62.71
COC12CC3OC1C23,1.0445,0.295,26.268,18.46
CC(=O)c1c(n[nH]n1)N,1.9326,0.1761,30.357,84.66
CN1CCc2c1coc2,1.8542,0.2135,29.398,16.380000000000003
CCCC(=O)C#CCC,3.2956,0.2091,38.273,17.07
CC(C)n1c(=O)[nH]nn1,0.8196,0.2253,31.487,63.57
CC(=N)OC1=NON=C1,3.5278,0.2269,28.064,72.0
CCC1CN=C(C)O1,1.4525,0.2714,30.768,21.59
CC1C2C1C1(C)C2N1C,1.2824,0.2726,36.219,3.01
OC12CC1CC1CC2O1,0.5207,0.3088,30.116,29.46
NC(C#N)C(O)CO,6.9425,0.2884,32.334,90.27000000000001
NC(=O)C(O)C1COC1,3.2515,0.26,33.441,72.55000000000001
C1C2C1C1OCCCC21,1.2986,0.3152,30.122,9.23
C1C(CC12COC2)O,1.3217,0.308,28.932,29.46
OC12CC3C1N3C2C#N,3.7674,0.2568,28.376,47.03
CC(=O)N1C2CCCC12,3.4201,0.2553,32.097,20.08
O=C1C2CC3CC1CN23,2.357,0.203,26.39,20.310000000000002
CCOCC(C)C(N)=O,2.7914,0.2742,39.704,52.32
c1c([nH]c(n1)C2CC2)O,2.4708,0.2325,30.876,48.91
CC1OC1C1CCOC1,2.5932,0.3278,33.068,21.759999999999998
CC1C(CCO)C1C#N,5.1853,0.2788,35.924,44.019999999999996
CC12COC1C2CO,2.2111,0.3009,30.399,29.46
C1C23CCC12COCC3,0.9773,0.3148,30.667,9.23
N=C(OC(=O)C#N)C#N,2.3438,0.2266,27.294,97.72999999999999
CCC1(COCO1)C#C,0.9818,0.2912,34.085,18.46
C1CC11CC2C3CC2C13,0.1013,0.3585,29.577,0.0
C1N2CC3C4OCC13C24,1.4802,0.3029,25.437,12.47
CC(CO)OC(C)=O,1.367,0.2834,33.267,46.53
O=C1C=CCCC1C#C,3.8582,0.1879,31.255,17.07
FC1=NNC(=N)C(F)=N1,0.7434,0.1518,25.182,65.42
