index,selfies,smiles,SA,pred_mu,pred_gap,pred_cv,pred_TPSA,TPSA_rdkit,vgae_score,reward,img_page,img_tile
2642,[C][C][Branch1][Ring1][C][C][O][C][Ring1][Ring1][C][Ring1][Branch1][C][C][C][Ring1][#Branch1],CC1OC2C3CCCC2C13,4.579668362047821,1.5232572555541992,0.3098224103450775,31.58658790588379,7.913177013397217,9.23,,-0.0383249042504591,mols/page_0133.png,2
3910,[C][#C][C][Branch1][C][C][C][Branch1][Ring1][C][C][O][C][Ring1][Ring1][C][Ring1][Branch1],C#CC(C)C1OC2CC1C2,3.239668362047821,1.3566499948501587,0.2994528412818908,33.26292037963867,7.908944606781006,9.23,,-0.0387541239746721,mols/page_0196.png,10
3027,[C][C][Branch1][C][C][O][C][C][C][Ring1][Branch1][C][Ring1][Ring1][C][Ring1][#Branch1],CC1OCC2C3CC1C23,3.921790468830701,1.437899470329285,0.3186810314655304,30.830171585083008,9.752964973449709,9.23,,-0.0398083859540206,mols/page_0152.png,7
4110,[O][C][#C][C][Branch1][C][O][C][C][C][Ring1][Ring1][C][Ring1][=Branch1],OC#CC1(O)CC2CC21,2.9617904688307006,1.5036685466766355,0.2666378319263458,33.377593994140625,42.56668472290039,40.46,,-0.0421108717493292,mols/page_0206.png,10
1529,[C][#C][C][C][C][Ring1][Ring1][C][C][Branch1][Ring1][C][=O],C#CC1CC1CCC=O,2.5417904688307007,2.7344181537628174,0.2230803519487381,35.193016052246094,17.297269821166992,17.07,,-0.0428536848837446,mols/page_0077.png,9
147,[C][=C][C][C][C][N][C][C][Ring1][Ring1][C][C],C=CCCCN1CC1CC,2.5596683620478213,1.2939602136611938,0.2553963959217071,38.21904373168945,4.29741096496582,3.01,,-0.0432369853768954,mols/page_0008.png,7
2966,[O][C][C][C][Ring1][Branch1][C][C][Branch1][C][O][C][Ring1][=Branch1][C][=O],O=CC1C(O)CC2OCC21,3.459668362047821,3.4883882999420166,0.2202390134334564,30.45058822631836,46.38411331176758,46.53,,-0.0432916924522102,mols/page_0149.png,6
1273,[N][#C][C][Branch1][C][O][C][Branch1][C][N][C][C][N][Ring1][Ring1],N#CC(O)C(N)C1CN1,2.9817904688307006,1.0569106340408323,0.246179312467575,33.56328201293945,89.03236389160156,91.98,,-0.043303885878645,mols/page_0064.png,13
773,[N][C][O][C][Branch1][Ring1][C][=O][O],NCOC(O)C=O,2.007846708163529,3.087325096130371,0.2168536782264709,30.23318862915039,73.21208190917969,72.55000000000001,,-0.0434866620251261,mols/page_0039.png,13
2894,[C][#C][C][Branch1][C][C][C][Branch1][Ring1][C][C][O][C][Ring1][Ring2][C][Ring1][#Branch1],C#CC1CCC2OC1C2C,4.239668362047822,1.4932103157043457,0.2946492731571197,33.187477111816406,7.623563766479492,9.23,,-0.0438351426138634,mols/page_0145.png,14
2879,[C][C][C][Ring1][C][O][C][Branch1][C][C][Branch1][Ring1][C][Ring1][Branch1][C][O][Ring1][=Branch1][C],CC=C1CC(C)(CO)O1,2.021790468830701,1.4679219722747805,0.2453550696372985,36.544681549072266,30.98699378967285,29.46,,-0.0442565413684999,mols/page_0144.png,19
3490,[C][#C][C][C][Branch1][C][O][C][C][C][Ring1][Ring2],C#CCC1CCCO1,2.0244996950521226,2.1513566970825195,0.3017045855522156,29.96135711669922,8.148962020874023,9.23,,-0.0448342020333177,mols/page_0175.png,10
4120,[C][C][C][Branch1][C][O][C][C][O][Ring1][Branch1][C],CCC1(O)CCO1,1.987846708163529,1.630497932434082,0.3127012848854065,29.197296142578125,28.67943572998047,29.46,,-0.0449117168730228,mols/page_0207.png,0
3398,[C][N][C][C][Branch1][C][C][C][Ring1][Branch1][C][Ring1][Ring1][C][Branch1][Ring1][C][O][C][Ring1],CN1CC2CC(C3COC3)C21,2.9580915038517306,1.796128511428833,0.2907995581626892,32.17805480957031,10.9069242477417,12.47,,-0.0455262877158673,mols/page_0170.png,18
4453,[C][N][C][Branch1][C][C][C][Branch1][Ring1][C][C][O][C][Ring1][Branch1][C][Ring1][Ring2][C][Ring1],C=C1CCC2(C(C)NC)OC12,3.01809150385173,2.163691282272339,0.2364512532949447,35.333274841308594,24.62407875061035,24.56,,-0.0458456965876838,mols/page_0223.png,13
1445,[C][#C][C][C][C][Branch1][Ring1][C][C][Ring1][Ring1][C][Ring1][=Branch1][C],C#CC12CC1(CC)C2C,3.0017904688307007,1.1923869848251345,0.2667373418807983,37.68066787719727,0.4236052930355072,0.0,,-0.0462331850628955,mols/page_0073.png,5
3050,[C][C][Branch1][C][C][O][C][C][C][Ring1][Branch1][C][Ring1][=Branch1][C][Ring1][Ring2],CC1OCC2CC3C2C13,3.921790468830701,1.3735517263412476,0.3192991614341736,30.92445945739746,9.446035385131836,9.23,,-0.0462646088112738,mols/page_0153.png,10
2122,[C][N][C][=N][C][Branch1][Ring2][N][C][=N][=N][Ring1][Branch2],Cn1cnc(NC=N)n1,1.361790468830701,3.2199058532714844,0.2205606400966644,29.80582046508789,66.7809066772461,66.59,,-0.0463337094689708,mols/page_0107.png,2
998,[C][C][C][Branch1][C][C][O][C][Ring1][Branch1][C],CC1OC(C)C1C,2.507846708163529,1.6517590284347534,0.3220241069793701,29.568220138549805,9.930070877075195,9.23,,-0.0466185774792065,mols/page_0050.png,18
975,[C][C][C][Branch1][Ring1][C][C][O][C][Ring1][Ring2],CCC1OCC1C,2.507846708163529,1.7266926765441897,0.325914978981018,28.953311920166016,9.104496002197266,9.23,,-0.0466438906796955,mols/page_0049.png,15
1284,[C][C][C][Branch1][C][C][O][C][C][Ring1][Ring2][C][C][=O],CCC1CC(CC=O)CO1,2.5396683620478213,2.6558854579925537,0.2184536159038543,35.24614715576172,25.80353736877441,26.3,,-0.0467153961875023,mols/page_0065.png,4
4049,[C][C][C][O][C][Ring1][Ring2][C][C][C][Ring1][Ring2],CC1COC12CCC2,2.2844996950521224,1.6130576133728027,0.3166766166687011,30.378314971923828,8.339940071105957,9.23,,-0.0468621527993369,mols/page_0203.png,9
245,[C][#C][C][C][C][Branch1][C][C][C][C][C][Ring1][#Branch1][Ring1][Branch1],C#CC1CC2(C)CCC12,3.0017904688307007,0.9288618564605712,0.3020215630531311,35.03840637207031,0.2905582785606384,0.0,,-0.0469701619567402,mols/page_0013.png,5
4140,[C][C][C][Branch1][C][C][Ring1][Ring1][C][C][O][C][Ring1][Branch1][C][Ring1][=Branch1],C1CC2(CC2)C2CC2O1,2.7417904688307013,1.3963340520858765,0.3091648817062378,31.896953582763672,8.985721588134766,9.23,,-0.0473553268886382,mols/page_0208.png,0
1524,[C][C][C][C][C][Branch1][C][O][C][C][Ring1][#Branch1][=O],CC1CCC(O)CC1=O,2.5217904688307007,2.4332754611968994,0.2215942442417144,34.80656814575195,37.74271011352539,37.3,,-0.0486521194805134,mols/page_0077.png,4
701,[O][C][=C][N][C][=Branch1][Ring2][=N][Ring1][Branch1][N][C][C][Ring1][=Branch1],Oc1cn2c(n1)NCC2,1.321790468830701,3.9055564403533936,0.2251700013875961,28.10938262939453,48.876930236816406,50.08,,-0.0490964976148431,mols/page_0036.png,1
1022,[C][C][C][Branch1][C][C][Ring1][Branch1][C][O][C],COCC1(C)CC1,1.5078467081635287,0.9917864203453064,0.3378103375434875,30.332056045532227,9.860350608825684,9.23,,-0.0512135292276671,mols/page_0052.png,2
2412,[C][O][C][Ring1][Ring1][C][C][C][Branch1][Ring2][C][Ring1][Ring2][O][Ring1][Branch1],C1OC1C12CC(C1)O2,2.7244996950521227,2.5410196781158447,0.3216540515422821,25.34404182434082,21.37991523742676,21.76,,-0.0516385469965101,mols/page_0121.png,12
495,[C][C][C][C][C][Ring1][Ring2][C][C][C][Ring1][=Branch1][C][Ring1][Ring2],CC1C2CC1C1CC2C1,4.161790468830701,0.1846143901348114,0.3608628213405609,31.679414749145508,0.305010050535202,0.0,,-0.0523383615144111,mols/page_0025.png,15
2300,[C][C][Branch1][C][C][C][O][C][Ring1][Ring1][C][Ring1][Branch1][C][Ring1][=Branch1],CC1C2CC2C2OC12,3.904499695052122,1.870744109153748,0.3387942016124725,26.80875396728516,11.65004825592041,12.53,,-0.0523811622327841,mols/page_0116.png,0
405,[N][=C][O][C][C][Branch1][C][C][O],CC(O)COC=N,2.027846708163529,2.0818095207214355,0.2823631763458252,28.62562370300293,53.01442337036133,53.31,,-0.0538655970093599,mols/page_0021.png,5
4032,[C][O][C][C][Branch1][C][C][Ring1][Branch1][C][O][Ring1][=Branch1],CC1(CO)COC1,1.4878467081635287,2.186251640319824,0.3051507174968719,27.71473503112793,28.98838424682617,29.46,,-0.0552610774843015,mols/page_0202.png,12
4542,[C][#C][C][C][Branch1][C][O][C][C][C][C][Ring1][Ring2][Ring1][=Branch1],C#CCC1(O)C2CCC21,2.4817904688307006,1.024145483970642,0.2892640233039856,34.24794387817383,21.136104583740234,20.23,,-0.0562452086610602,mols/page_0228.png,2
1495,[C][C][C][O][C][Ring1][Branch1][C][Branch1][C][C][N][Ring1][Ring2],CC1NC12CCCO2,2.764499695052122,1.2449134588241575,0.3167673945426941,29.93343162536621,29.855363845825195,31.17,,-0.0565881195498313,mols/page_0075.png,15
356,[C][#C][C][Branch1][C][C][C][C][Branch1][Ring1][C][=O][C][Ring1][#Branch1],C#CC1(C)CC(C=O)C1,1.541790468830701,2.669366836547852,0.2222493439912796,35.30409622192383,17.189729690551758,17.07,,-0.0566477502729586,mols/page_0018.png,16
1760,[N][#C][C][Branch1][C][O][C][C][C][Branch1][Ring1][C][=O],N#CC(O)CCCC=O,2.061790468830701,1.8476576805114744,0.2270589917898178,34.488502502441406,61.1494369506836,61.09,,-0.0574802068951387,mols/page_0089.png,0
1398,[C][C][C][C][Branch1][C][C][C][Branch1][C][C][C][Ring1][#Branch1][Ring1][Branch1],CC1CC2(C)C(C)C12,3.484499695052122,0.2941499054431915,0.3301513195037842,34.296688079833984,0.6386723518371582,0.0,,-0.0585433208014227,mols/page_0070.png,18
1412,[C][C][C][Branch1][C][C][N][C][C][=Branch1][C][=O],CCC(C)NCC=O,2.0644996950521226,2.8605666160583496,0.2100085318088531,34.79630279541016,30.50650787353516,29.1,,-0.0587672682551461,mols/page_0071.png,12
4195,[O][C][C][C][Branch1][Ring1][C][C][Ring1][Ring1][C][O][C][Ring1][Ring2][C][Ring1][Branch1][C][Ring1],C=C1C2CC3(COC12)CC3O,3.778091503851731,2.25985050201416,0.2582566142082214,32.244407653808594,28.106464385986328,29.46,,-0.0598847921039312,mols/page_0210.png,15
3482,[C][Branch1][C][C][Branch1][Ring1][C][Branch1][Branch1][C][Branch1][N][C][C][C][Ring1][Branch1][C][Ring1][Ring2],CCC1CC2CC1C2,2.7244996950521227,0.1493197083473205,0.3771913647651672,30.05584526062012,-0.3037577867507934,0.0,,-0.060101743039669,mols/page_0175.png,2
360,[N][=C][C][C][C][O][C],COCCCC=N,1.5478467081635288,1.9559558629989624,0.2939823865890503,29.58264923095703,29.67373275756836,33.08,,-0.0602630599861979,mols/page_0019.png,0
1720,[C][C][C][Branch1][Ring1][C][Branch1][C][C][N][C][Ring1][Ring2][C][Ring1][Branch1],CCC1NC2CC12C,2.9644996950521225,1.2581969499588013,0.3009678423404693,32.55242156982422,15.302789688110352,12.03,,-0.06062627423573,mols/page_0087.png,0
1528,[C][C][C][Branch1][Ring1][C][C][N][C][Branch1][C][C][=C][Ring1][=Branch1],CCC1NC(C)=CC1C,2.5417904688307007,1.3180536031723022,0.2432675957679748,38.20713424682617,15.786396980285645,12.03,,-0.0609537597321523,mols/page_0077.png,8
302,[N][=C][N][C][C][C][Ring1][Ring2][C],CC1CCN1C=N,1.987846708163529,3.47841739654541,0.2417786121368408,29.19614028930664,30.56981468200684,27.090000000000003,,-0.0612216922982378,mols/page_0016.png,2
4508,[N][#C][C][C][C][Branch1][C][C][Ring1][Ring1][C][Branch1][Ring1][C][=O],CC1(CC=O)CC1C#N,2.5217904688307007,2.558501958847046,0.2229424118995666,33.68638229370117,41.71931838989258,40.86,,-0.0617187417852026,mols/page_0226.png,8
303,[#C][N][=C][O][C][O],CN=COCO,1.5118943340952076,3.502922296524048,0.2752403616905212,24.95323371887207,39.85555648803711,41.82,,-0.0617599596410527,mols/page_0016.png,3
514,[O][=C][O][C][C][N][C][Ring1][=Branch1][C][Ring1][Ring2][Ring1][Branch1],O=C1OC2C3NC1C32,3.364499695052122,5.469111442565918,0.2402783185243606,21.41629219055176,37.4426383972168,38.33,,-0.0618361132414573,mols/page_0026.png,14
815,[N][=C][C][C][C][Branch1][Ring2][C][Branch1][C][O],N=CCCCCO,1.5478467081635288,2.4045231342315674,0.2658673226833343,29.59004020690918,45.04365539550781,44.08,,-0.0623733898951879,mols/page_0041.png,15
182,[C][C][C][=C][C][C][O][C],CCC=CCCOC,1.5844996950521224,1.25754976272583,0.2665641009807586,36.3033561706543,11.965778350830078,9.23,,-0.0628536261794953,mols/page_0010.png,2
1767,[C][C][C][Ring1][Branch1][C][Branch1][C][C][Branch1][Branch1][C][Ring1][Ring2][C][Branch1][Ring1][C][=O][C],CC1C(C)C12CC2,2.7878467081635288,0.1086726784706115,0.3439802229404449,33.57923126220703,-0.4812694787979126,0.0,,-0.0630791736860279,mols/page_0089.png,7
4290,[O][C][C][C][Branch1][C][C][Ring1][Branch1][C][Branch1][Ring1][C][O][C][Ring1][Ring2][C][Ring1][=Branch1],OCC1=CCCC12CCO2,2.299668362047821,2.4466440677642822,0.2461339384317398,32.69742202758789,28.618484497070312,29.46,,-0.0634110095995881,mols/page_0215.png,10
721,[C][C][C][Branch1][C][C][O][C][C][Ring1][Branch1],CCC1(C)CCO1,2.007846708163529,1.6133668422698977,0.3202848732471466,29.64722442626953,9.373705863952637,9.23,,-0.0641361443131774,mols/page_0037.png,1
1658,[C][C][Branch1][C][O][C][C][C][O][Branch1][Ring1][C][O][O],CC(O)CCC=O,2.047846708163529,3.3749701976776123,0.2291416823863983,30.21364021301269,38.33587265014648,37.3,,-0.0654898906405424,mols/page_0083.png,18
4487,[C][#C][C][O][C][O][C][Ring1][Branch1][C][C],C#CC1OCOC1CC,2.5217904688307007,1.242027997970581,0.2847145199775696,33.94220733642578,18.45785522460937,18.46,,-0.0665591408969425,mols/page_0225.png,7
1827,[O][=C][C][C][Branch1][C][O][C][C][C][C][Ring1][Branch2][Ring1][=Branch1],O=C1CC2(O)CCCC12,2.4617904688307006,3.1927435398101807,0.2191225439310073,31.96046638488769,37.5123291015625,37.3,,-0.0667972777509503,mols/page_0092.png,7
2318,[C][C][C][Branch1][C][C][Ring1][Ring1][C][C][N][C][Ring1][Branch1][C][Ring1][=Branch1],C1CC2(CC2)C2CC2N1,2.7417904688307013,1.3326530456542969,0.301674336194992,32.121551513671875,15.032303810119627,12.03,,-0.0669263910051442,mols/page_0116.png,18
3113,[C][C][C][C][C][Branch1][Branch2][C][C][Ring1][Branch1][N][Ring1][=Branch1][O][Ring1][=Branch2],C1CC23CC(CC2N3)O1,4.021790468830701,1.3448210954666138,0.3142905235290527,29.60707664489746,30.352378845214844,31.17,,-0.06712061237873,mols/page_0156.png,13
1846,[C][C][C][C][NH1][C][=C][C][=Ring1][Branch1][C],CCCc1[nH]ccc1C,1.441790468830701,1.8520941734313965,0.2408591508865356,36.37518310546875,15.604255676269531,15.79,,-0.0676178623351459,mols/page_0093.png,6
1837,[C][#C][C][C][C][Ring1][Ring1][C][C][Branch1][C][C][O][Ring1][#Branch1],C#CC12CC1CC(C)O2,2.9817904688307006,1.902022123336792,0.2715697586536407,33.534156799316406,9.06834888458252,9.23,,-0.067912809117213,mols/page_0092.png,17
3841,[O][#C][C][C][Branch1][C][C][C][Ring1][Ring1][C][Branch1][Ring1][C][N][Ring1][Branch1][C][Ring1][Branch1],CC1=C2CC2(CN)C1C=O,2.4796683620478213,3.310352325439453,0.1893410980701446,34.2729606628418,41.109161376953125,43.09,,-0.0686802228620436,mols/page_0193.png,1
487,[C][#C][C][Branch1][C][O][C][C][C][C][Ring1][Ring2],C#CC(O)C1CCC1,2.0244996950521226,1.355400800704956,0.2987066507339477,31.919113159179688,20.15911293029785,20.23,,-0.0687858201649893,mols/page_0025.png,7
1509,[C][C][O][C][C][C][=Branch1][Ring1][=N][O][C][Ring1][=Branch1],CCOC1CC(=NO)C1,1.5017904688307009,1.2249464988708496,0.2488307207822799,35.88917922973633,41.35506057739258,41.82,,-0.0694186911904976,mols/page_0076.png,9
3767,[O][=C][C][Branch1][C][O][C][C][Ring1][Branch1][C][C][O],O=C1C(O)CC1CCO,2.5017904688307007,1.972412347793579,0.2179214507341385,35.06218338012695,57.25047302246094,57.53,,-0.0696854960649956,mols/page_0189.png,7
78,[N][#C][N][=C][O][C][=C][=Branch1][C][=Ring1][=Branch1],C=COC=NC#N,1.5278467081635287,4.549479007720947,0.2210839241743087,25.320674896240234,54.666603088378906,45.38,,-0.0719905591950611,mols/page_0004.png,18
3296,[C][C][C][C][=Branch1][C][=O][C][C][Ring1][=Branch1][C][C][Ring1][Ring1],CC1CC(=O)CC12CC2,2.301790468830701,2.9447195529937744,0.2220429331064224,34.08436965942383,16.77360725402832,17.07,,-0.0719972784926025,mols/page_0165.png,16
2322,[N][#C][C][C][Branch1][C][C][C][Ring1][Branch1][C][Branch1][Ring1][C][=O],CC(CC#N)CCC=O,2.081790468830701,1.6974070072174072,0.2277576029300689,36.1792106628418,42.30540466308594,40.86,,-0.0720863241185033,mols/page_0117.png,2
2034,[C][C][C][Branch1][C][C][N][C][Ring1][Branch1][C][Ring1][Ring1][C][C][Ring1][=Branch1],CC1C2CCCC3C1N23,3.921790468830701,1.733662247657776,0.3023151159286499,31.45795440673828,2.197909355163574,3.01,,-0.0724188804667585,mols/page_0102.png,14
352,[C][C][C][Branch1][C][C][O][C][Ring1][Ring2],CCC1(C)CO1,1.991894334095208,1.810888409614563,0.3449633419513702,25.92229652404785,13.512595176696776,12.53,,-0.0729073099059585,mols/page_0018.png,12
619,[C][C][O][C][C][C][C][Ring1][Ring2][C][C][Ring1][Branch2][Ring1][=Branch1],CC1OC23CCC2CC13,3.741790468830701,1.4676899909973145,0.3034433722496032,31.812911987304688,8.724204063415527,9.23,,-0.073560646376085,mols/page_0031.png,19
2392,[C][Branch1][C][C][C][Branch1][Branch1][C][Branch1][Ring1][C][C][Ring1][Ring1][C][O][C][Ring1][Branch1][C],CC=C1COC(C)C(C)C1,2.5596683620478213,1.4247896671295166,0.2530681192874908,37.13343811035156,8.743026733398438,9.23,,-0.0738970572647207,mols/page_0120.png,12
2833,[C][C][C][Branch1][Ring1][C][C][O][C][Branch1][C][C][Ring1][Ring1][C][=O][C],CCC1CCC(C)(C=O)O1,2.5396683620478213,2.1892030239105225,0.2185354828834533,36.50798797607422,25.892826080322266,26.3,,-0.0748560172114917,mols/page_0142.png,13
2086,[C][C][C][Branch1][C][C][Ring1][Ring2][C][Ring1][Ring1][C][C],CCCC1(C)CC1,1.5278467081635287,0.2551002502441406,0.347200334072113,32.404842376708984,0.817111074924469,0.0,,-0.0754210085403549,mols/page_0105.png,6
972,[#C][C][C][C][Branch1][C][C][Ring1][Ring1][C][Ring1][Branch1][C],CC1C2(C)CC12C,2.467846708163529,0.3899427652359009,0.3176069259643554,34.924537658691406,0.8311246633529663,0.0,,-0.0762888463201739,mols/page_0049.png,12
1745,[C][O][C][C][Branch1][Ring1][C][Branch1][C][C][C][Ring1][Branch1][C][Ring1][Ring2],COC1C2CC(C)C21,3.464499695052122,1.1003657579421997,0.3215647339820862,31.18952751159668,9.835238456726074,9.23,,-0.0762949924548533,mols/page_0088.png,5
19,[C][N][O][C][C][Branch1][Ring1][C],CCCONC,1.5318943340952076,1.5518542528152466,0.3024824559688568,30.73759078979492,19.259706497192383,21.26,,-0.0769624539802425,mols/page_0001.png,19
4158,[O][C][C][Branch1][C][C][C][Ring1][Ring1][C][O][C][Ring1][Branch1][C][Ring1][=Branch1],OCC1=CCOC2CC12,2.4617904688307006,2.45924711227417,0.2465597838163375,32.34922409057617,29.05196952819824,29.46,,-0.0772275794471679,mols/page_0208.png,18
3619,[#C][N][#C][N][C][=C][C][C][Branch1][Ring1][C][C][=O],CCC(=O)CC=CNC=NC,1.618091503851731,1.8912818431854248,0.2051161080598831,37.604148864746094,43.52400207519531,41.46,,-0.0772643363406273,mols/page_0181.png,19
2035,[C][#C][C][Branch1][Ring1][C][C][Branch1][C][C][C][O][C][Ring1][Branch1][C][Ring1][Ring2],C#CC1(C)CCC2CC1O2,3.7396683620478215,1.3061890602111816,0.293687105178833,33.35506820678711,8.499072074890137,9.23,,-0.0782469519793047,mols/page_0102.png,15
2858,[C][C][C][Branch1][Ring1][C][Branch1][C][C][O][C][Ring1][Ring1][C][Ring1][Ring2],CCC1CC2CC2O1,2.9644996950521225,1.3905054330825806,0.3215343058109283,30.1396427154541,8.788761138916016,9.23,,-0.0796668810983729,mols/page_0143.png,18
1559,[O][=C][C][C][C][O][C][C][Ring1][Branch1][C][Branch1][C][O][Ring1][#Branch1],O=CC1C(O)C2COCC12,3.459668362047821,3.370584726333618,0.2194113880395889,30.44668769836425,45.5249252319336,46.53,,-0.0797426750108181,mols/page_0078.png,19
1038,[O][C][C][C][Ring1][Ring2][C][C][Branch1][C][C],CCCC1CCO1,2.007846708163529,1.6445900201797483,0.3308310806751251,28.31917381286621,7.702324390411377,9.23,,-0.0800082779285092,mols/page_0052.png,18
3481,[C][#C][C][Branch1][C][O][C][Branch1][Ring1][C][C][O],C#CC(O)C(O)CC,2.564499695052122,0.2096039950847625,0.2861365675926208,35.653804779052734,41.45625305175781,40.46,,-0.0801129771083296,mols/page_0175.png,1
1477,[C][O][C][C][C][Branch1][C][C][O][Ring1][=Branch1][C],COCCC(C)O,2.047846708163529,0.4902826249599457,0.3165248930454254,32.34210586547852,30.084352493286133,29.46,,-0.0813977206258859,mols/page_0074.png,17
3401,[C][#C][C][Branch1][C][C][Branch1][Ring1][C][Branch1][Branch1][C][Branch1][Ring2][C][Ring1][Branch1][C][Ring1][Ring2],C#CC1(C)CC1CC,2.544499695052122,0.9587109088897704,0.2963874042034149,34.96131896972656,0.02799485437572,0.0,,-0.0816936090968726,mols/page_0171.png,1
2399,[C][C][Branch1][C][C][C][C][C][C][Ring1][Ring1][O][Ring1][#Branch1],CC1(C)CC2CC2O1,2.464499695052122,1.2960478067398071,0.3162174522876739,30.96979522705078,9.160289764404297,9.23,,-0.0820006112354372,mols/page_0120.png,19
2018,[C][C][Branch1][Ring1][C][C][C][N][Ring1][Ring1][C][Branch1][Ring2][C][Ring1][Ring1],CCN1CCC(C)C1,2.0244996950521226,1.0074292421340942,0.3024960160255432,33.743892669677734,5.318272590637207,3.24,,-0.0820041731718744,mols/page_0101.png,18
414,[C][#C][C][C][C][C][Ring1][Ring1][C][C][O][Ring1][Ring2],C#CCC1CC12CCO2,2.801790468830701,1.504056096076965,0.2800360918045044,33.857059478759766,9.713292121887209,9.23,,-0.0825702670349714,mols/page_0021.png,14
2696,[C][C][C][Ring1][Ring1][C][C][Branch1][Ring1][C][Branch1][C][C],CCCCC1CC1,1.5278467081635287,0.1950172632932663,0.3605763018131256,31.119892120361328,0.6041588187217712,0.0,,-0.0847925444473736,mols/page_0135.png,16
218,[C][O][C][C][C][Ring1][Ring1][C][C][Branch1][C],CCC1CC1OC,2.507846708163529,1.0480457544326782,0.3284544050693512,30.499265670776367,10.26114273071289,9.23,,-0.0852373797361895,mols/page_0011.png,18
1926,[C][C][C][Branch1][Ring1][C][Branch1][C][C][O][C][Ring1][Ring1][Branch1][C][Ring1][Ring2][C][Ring1][#Branch1],CC1CC23CC2C1O3,4.564499695052122,1.607431411743164,0.3087164163589477,30.506139755249023,9.332472801208496,9.23,,-0.0858659347316587,mols/page_0097.png,6
362,[=C][O][C][C][=C][C][O],COCC=CCO,1.5478467081635288,2.013355493545532,0.2545452117919922,32.917869567871094,30.736387252807617,29.46,,-0.0858661149749577,mols/page_0019.png,2
1990,[C][C][Branch1][C][C][O][C][C][C][Ring1][Ring1],CC(C)OC1CC1,1.5078467081635287,1.0781948566436768,0.3266962468624115,30.482196807861328,10.597294807434082,9.23,,-0.0889101933161353,mols/page_0100.png,10
1259,[C][C][C][Branch1][Branch1][C][C][N][Ring1][Branch1][C][O][C][Ring1][Ring1][C][Ring1],C=C1OC1C1CCNC1C,2.9796683620478217,1.56577730178833,0.2673450708389282,33.55458450317383,26.28110885620117,24.56,,-0.0892060737962655,mols/page_0063.png,19
196,[C][C][C][O][C][Ring1][Ring1][C],CCC1OC1C,2.491894334095208,1.7684016227722168,0.3529795706272125,25.096088409423828,12.162906646728516,12.53,,-0.0892122844979546,mols/page_0010.png,16
1285,[C][C][C][Branch1][C][C][N][C][C][Ring1][Ring2][C][Ring1][Branch1],CCC1NCC2CC21,2.9644996950521225,1.2236123085021973,0.3139585256576538,30.77311515808105,16.67327308654785,12.03,,-0.0895677528478415,mols/page_0065.png,5
3917,[C][C][C][Branch1][C][C][Ring1][Ring1][C][C][O][C][Ring1][Branch1][C][Ring1][=Branch1][C][Ring1][#Branch1],C1CC2(CC2)C23CC2C3O1,3.619668362047822,1.5406970977783203,0.3080853521823883,30.90331649780273,7.18968391418457,9.23,,-0.0907563958384823,mols/page_0196.png,17
2842,[C][C][O][C][O][C][=N][C][=Ring1][Branch1][N],CCOc1ocnc1N,1.381790468830701,2.7559170722961426,0.2097431570291519,32.323123931884766,61.3704833984375,61.28,,-0.0912963039834446,mols/page_0143.png,2
4263,[C][C][=Branch1][C][=O][O][C][C][N][Branch1][C][C][C][Ring1][Branch1],CC(=O)OC1CN(C)C1,1.5017904688307009,2.274513959884644,0.2306593358516693,34.40024185180664,29.520341873168945,29.54,,-0.091437946537966,mols/page_0214.png,3
2439,[C][C][Branch1][Ring1][C][Branch1][C][C][C][Ring1][Ring1][C][C][O][Ring1][=Branch1],CC1C2CCOC12C,2.9644996950521225,1.3178972005844116,0.3124516606330871,31.146860122680664,8.570425987243652,9.23,,-0.0926583093504394,mols/page_0122.png,19
2777,[N][C][C][Branch1][C][C][C][Ring1][Ring1][C][C],CCC=C(C)CN,1.5678467081635288,1.9477522373199463,0.2575115859508514,32.606956481933594,32.436283111572266,26.02,,-0.0932738659643814,mols/page_0139.png,17
3284,[C][C][Branch1][C][C][C][Ring1][Ring1][C][C][O][C][Ring1][Ring2][C][Ring1],C=C1OCC1C=C(C)C,2.041790468830701,2.03433609008789,0.2440984845161438,35.20730972290039,12.163992881774902,9.23,,-0.0935514684189905,mols/page_0165.png,4
72,[C][C][C][C][O][C][C][Ring1][Branch1][O][C][Ring1][Ring2][Ring1][#Branch1],CCC12COC3C1OC32,4.081790468830701,1.5690438747406006,0.3054569363594055,30.144407272338867,18.362777709960938,18.46,,-0.0949782354718986,mols/page_0004.png,12
3542,[C][#C][C][C][Branch1][Ring1][C][C][C][Ring1][Branch1][C][Branch1][Branch1][C][O][C][Ring1][=Branch1],C#CC1C2CCCOCCC12,3.0380915038517307,1.3359580039978027,0.2885807156562805,33.597591400146484,7.162570953369141,9.23,,-0.0950432297237159,mols/page_0178.png,2
1107,[C][C][C][Ring1][Branch1][C][O][C][Branch1][Ring1][C][Ring1][Ring1][Ring1][C],CCOCC1CC1,1.5078467081635287,0.9501743912696838,0.3413745760917663,29.4477653503418,9.139622688293455,9.23,,-0.0960390361309972,mols/page_0056.png,7
2166,[C][C][C][Branch1][Ring1][C][C][Ring1][Branch1][C][C][=C][C][C],CCC=CCC1(CC)CC1,1.6063133620478216,0.3648701012134552,0.2689722776412964,39.65451049804688,1.177906513214111,0.0,,-0.0963575305852331,mols/page_0109.png,6
