index,selfies,smiles,SA,pred_D,pred_P,pred_EG,pred_r0,vgae_score,reward,img_page,img_tile,D_phys_km_s,P_phys_kbar,EG_phys_m_s,r0_phys_g_cm3
1072,[O][=C][Branch2][Ring1][S][C][N][Branch2][Ring1][=Branch1][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N][Branch2][Ring2][=C][C][N][Branch2][Ring2][Ring2][C][=Branch1][C][=O][C][N][Branch2][Ring1][=Branch1][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1],O=C(CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])N(CN(C(=O)CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],2.8869026336239,1.4312660186070305,1.3260030499130229,1.24565492192912,0.5695280899855739,,1.2445320449002186,mols/page_0054.png,12,8.692668914794922,332.02374267578125,7062.962890625,1.8006099462509155
1073,[O][=N+1][Branch1][C][O-1][C][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][N][O-1][N][N+1][=Branch1][C][O-1][N+1][=Branch1][=O][O-1][N+1],N[N+]([O-])N(NC[N+](=O)[O-])[N+](=O)[O-],1.4970246155449356,1.7496043522578342,1.6236748318840033,1.8134414405262536,0.2463350186091922,,1.59332987410688,mols/page_0054.png,13,8.885886192321777,346.2436828613281,7682.08984375,1.7691463232040405
1074,[O][=N+1][Branch1][C][O-1][C][C][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][Branch1][=Branch1][N+1][=N+1][C][O-1][C][N][Branch1][N+1][=Branch1][C][O-1][N+1][=Branch1][N][=Branch1][N+1][=Branch1][=O][O-1][N+1][Ring1][C][O-1][C][N+1][=Branch1][C][F][O-1][N+1][=Branch1][=O][=O][O-1],O=[N+]([O-])CCN([N+]([N+]=[N+]C[O-])NC[O-])[N+](=O)[O-],1.6584079534080929,1.013062688829921,0.755370973183889,0.9469751542292666,-0.3743669633162509,,0.783461780863534,mols/page_0054.png,14,8.438838005065918,304.76434326171875,6737.27587890625,1.7087194919586182
1075,[O][=N+1][Branch1][C][O-1][C][N][N][N][C][=N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][C][O-1][N][=N][N][Branch1],O=[N+]([O-])CNNNC=NN([N+]([O-])C[O-])[N+](=O)[O-],1.6384079534080929,0.917543747948988,0.6390189780037195,0.8699747957103965,-0.3862667809524797,,0.6985039216770875,mols/page_0054.png,15,8.38086223602295,299.2061462402344,6653.31298828125,1.7075610160827637
1076,[O][=C][Branch2][Ring1][#Branch1][N][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N][C][=Branch1][C][=O][N][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1],O=C(NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])NC(=O)NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],2.137462216552583,1.139777067469935,1.116343821411644,0.8000920759982992,0.6697324403465404,,0.9510402966543684,mols/page_0054.png,16,8.515748023986816,322.0082092285156,6577.111328125,1.810365080833435
1077,[O][=N+1][Branch1][C][O-1][C][N][N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1],O=[N+]([O-])CNNC([N+][O-])[N+](=O)[O-],2.017024615544936,1.6472190840369605,1.456200556244725,1.508041672475772,0.1970214298207372,,1.3987737220428038,mols/page_0054.png,17,8.823742866516113,338.24334716796875,7349.0751953125,1.7643455266952515
1078,[=N+1][#Branch1][Branch1][C][O-1][N][N][C][=N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][N+1][=Branch1][NH1][=O][O-1],O=[N+]([O-])N(N=C[N+]C[O-])[N+]([O-])[N+](=O)[O-],1.5563039679725397,1.262976577858359,1.082970345286178,1.2115099584629956,0.1508279002355248,,1.086173504194885,mols/page_0054.png,18,8.590524673461914,320.4139404296875,7025.73046875,1.7598484754562378
1079,[O][=N+1][Branch1][C][O-1][C][N][N][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][Branch1][=Branch1][N+1],[N+][N+]N(NNNC[N+](=O)[O-])[N+](=O)[O-],1.516437499842364,1.5895372206555956,1.43691790462299,1.4571363376413744,0.2191067468496549,,1.3613789910611618,mols/page_0054.png,19,8.788732528686523,337.32220458984375,7293.56689453125,1.7664955854415894
1080,[O][=N+1][Branch1][C][O-1][C][N][N][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][N+1][Branch1][C][O-1],O=[N+]([O-])CNNNN(C[N+][O-])[N+](=O)[O-],1.5563039679725397,1.39078454089851,1.135475068698819,1.3093366311224257,-0.1786616171467724,,1.1374333931336256,mols/page_0055.png,0,8.668098449707031,322.922119140625,7132.40283203125,1.7277718782424927
1081,[O][=N+1][Branch1][C][O-1][C][C][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][C][N+1][=Branch1][C][Branch1][=Branch1][N+1][#Branch1][C][O-1][C][N][C][Branch1][=Branch1][N][N][=N][O][N+1][=Branch1][C],C[N+]([O-])[N+](C[N+]([O-])N(NCC[N+](=O)[O-])[N+](=O)[O-])NCNN=NO[N+],1.9158857329053585,0.5234794083145584,0.1176373897494744,0.6746599804285242,-1.2272709023031048,,0.3074161014571074,mols/page_0055.png,1,8.141682624816895,274.2994689941406,6440.33740234375,1.6256872415542603
1082,[O][=N+1][Branch1][C][O-1][C][C][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])CCNN[N+](=O)[O-],1.4796683620478217,0.4124790204586972,0.0386752380001594,0.4328004195982154,-1.198039327224688,,0.1661047997315315,mols/page_0055.png,2,8.074310302734375,270.52740478515625,6176.6083984375,1.6285330057144165
1083,[C][C][Branch2][Ring2][=Branch1][C][N][Branch2][Ring1][N][C][C][=Branch1][C][=O][O][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1],CC(CN(CC(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],2.09260284350746,0.5173908457419565,0.3771035336261707,0.3689315337442472,-0.2449898145023604,,0.3466972268894946,mols/page_0055.png,3,8.13798713684082,286.6943054199219,6106.96435546875,1.7213146686553955
1084,[#N][O][#N+1][=N+1][Branch1][O-1][C][C][C][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][C][=O][O-1][N][Branch1],C[N+](O[O-])N(CC[N+](C)=[N+]ON)[N+](=O)[O-],1.616601054988479,-1.0586001872845217,-1.4391415860787722,-0.692201614179161,-2.848478399471152,,-1.186163928959603,mols/page_0055.png,4,7.181430339813232,199.93130493164062,4949.88134765625,1.4678587913513184
1085,[O][=N+1][Branch1][C][O-1][C][C][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1],O=[N+]([O-])CCNN([N+][O-])[N+](=O)[O-],1.5170246155449356,1.159295035025254,0.8697355469091415,1.1530414327228795,-0.5550095746901695,,0.9129732611037336,mols/page_0055.png,5,8.527594566345215,310.22760009765625,6961.97509765625,1.6911334991455078
1086,[O][=N+1][Branch1][C][O-1][C][N][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][N+1][=Branch1][C][O-1][N+1][=Branch1][O-1][N+1][=Branch1][N][=O][O-1],[N+][N+](C[O-])N(NNC[N+](=O)[O-])[N+](=O)[O-],1.5563039679725397,1.5318396448546885,1.396827697807393,1.4933402443747867,0.1621166858692348,,1.3457146020023587,mols/page_0055.png,6,8.75371265411377,335.4070739746094,7333.04443359375,1.7609474658966064
1087,[O][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][N][N+1][=Branch1][C][=O][O-1],O=Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.558407953408093,-1.0710004287872248,-0.9336823675906324,-1.118472725912222,-0.3108477988540061,,-0.9796445693447536,mols/page_0055.png,7,7.173903942108154,224.07736206054688,4485.06591796875,1.7149032354354858
1088,[N][O][=N+1][Branch1][C][O-1][C][N][N][N][N][=N][O][N+1][=N+1][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C],[N+]C(C[N+]=[N+]ON=NNNNC[N+]([O-])ON)[N+](=O)[O-],2.2017197490378493,1.036354779559276,0.7369283920260613,0.9524019340153176,-0.3599446488359563,,0.7882871016188658,mols/page_0055.png,8,8.452975273132324,303.8833312988281,6743.193359375,1.7101235389709473
1089,[O][=N+1][Branch1][C][O-1][O][C][C][C][Branch2][Ring2][Branch1][C][C][N][Branch2][Ring1][#Branch2][C][C][C][Branch1][=Branch2][C][C][O][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1],O=[N+]([O-])OCCC(CCN(CCC(CCO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],2.3655207929383306,-0.1171120083159883,-0.351358937583955,0.0403836549370921,-1.1266502175115642,,-0.2136292962513054,mols/page_0055.png,9,7.752871990203857,251.895263671875,5748.70849609375,1.635482907295227
1090,[O][=N+1][Branch1][C][O-1][C][N][N][N][N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][C][=N][N][Branch1][=Branch1][N+1][Branch1][C][O-1][N][C][=N][N][C][Branch1][N][N+1][=Branch1][C][N+1][=Branch1][C][NH1][O-1][N+1][=Branch1][N+1][=Branch1][O-1][=O][O-1][N+1],[N+][N+](CN[O-])C([O-])(O)NN=CN(N=C[N+]([O-])C(NNNNC[N+](=O)[O-])[N+](=O)[O-])[N+](N)[O-],3.227950530827869,0.98269372433876,0.7718702126297726,0.981806581381505,-0.2455934994266927,,0.8068042668520659,mols/page_0055.png,10,8.420405387878418,305.5525207519531,6775.2568359375,1.721255898475647
1091,[O][=N+1][Branch1][C][O-1][C][N][N][N][C][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][C][O-1][N][N][N][Branch1][C][O-1][=N][C][Branch1][=Branch1][N+1][Branch1][C][O-1],O=[N+]([O-])CNNNCNN([N+]([O-])C[O-])[N+](=O)[O-],1.6384079534080929,0.7672890223508524,0.382081989234711,0.7643816350066337,-0.8523886868579343,,0.5078565382132509,mols/page_0055.png,11,8.289664268493652,286.93212890625,6538.171875,1.6621829271316528
1092,[O][=N+1][Branch1][C][O-1][C][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][C][Branch1][=Branch1][N+1][C][O-1][N+1][=Branch1][Ring1][O-1][C][N][=N][O][N],NON=NCC([N+]C[O-])[N+]([O-])N(NC[N+](=O)[O-])[N+](=O)[O-],2.243903847312421,1.163461968687845,0.8977747352980089,1.14215204986644,-0.4500553382815664,,0.9271644621148828,mols/page_0055.png,12,8.530123710632324,311.5670471191406,6950.10107421875,1.7013510465621948
1093,[O][=N+1][Branch1][C][O-1][C][C][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][N+1][=Branch1][O-1][N+1][=Branch1][=Branch1][C][=O][C@@H1][N+1][=Branch1][N][=O][O-1],[N+][N+](C=O)[N+]([O-])N(CC[N+](=O)[O-])[N+](=O)[O-],1.596601054988479,1.294885359464656,1.127513244978912,1.1897822409302976,0.082613952812043,,1.0897739427642152,mols/page_0055.png,13,8.609891891479492,322.5417785644531,7002.0380859375,1.7532076835632324
1094,[O][=N+1][Branch1][C][O-1][C][N][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C],[N+]N(NNC[N+](=O)[O-])[N+](=O)[O-],1.478091503851731,1.6067957422807464,1.4461350427623485,1.5835365574703657,0.1340349285270209,,1.410050812101622,mols/page_0055.png,14,8.79920768737793,337.76251220703125,7431.396484375,1.7582136392593384
1095,[O][=N+1][Branch1][C][O-1][C][C][N][N][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][C][=N][N][N][Branch1][N+1][=Branch1][C][C][O-1][N+1][=Branch1][N+1][=Branch1][N][O-1][C][O-1][N+1][C][O-1][N][N][N][C][N+1][=Branch1][C][=N][O-1][N+1][=Branch1][O-1][=O][O-1][N+1][=Ring2][O-1][=N],O=[N+]([O-])CCNNNN([N+]([O-])C=NNNCC[O-])[N+](=O)[O-],1.786423335035418,-0.0331951180250146,-0.3789253867003574,0.1112192740125623,-1.4126499300813178,,-0.1998074095844498,mols/page_0055.png,15,7.803805828094482,250.57839965820312,5825.94921875,1.6076401472091675
1096,[#N][O][=N+1][Branch1][C][O-1][C][N][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][N+1][=Branch1][C][O-1],[N+][N+](C[O-])N(NNC[N+]([O-])ON)[N+](=O)[O-],1.576601054988479,1.3972627714757584,1.1892676872105006,1.372500693857057,-0.2320050783205771,,1.17243238438233,mols/page_0055.png,16,8.672030448913574,325.4918212890625,7201.2783203125,1.722578763961792
1097,[C][=N+1][Branch1][C][O-1][C][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][N+1][=Branch1][C][O-1][O-1][N+1][=Branch1][O-1][C][Branch1][=Branch1][N+1][=Branch2][C][O-1][C][Branch1][N+1][=Branch1][C],C=[N+]([O-])CNN([N+]([N+])C[O-])[N+](=O)[O-],1.556437499842364,0.9453563017806336,0.6350933255316958,1.027792483694279,-0.7968239590457145,,0.7265470044012224,mols/page_0055.png,17,8.397743225097656,299.01861572265625,6825.40087890625,1.6675922870635986
1098,[O][=N+1][Branch1][C][O-1][C][N][C][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1],O=[N+]([O-])CNCNN([N+][O-])[N+](=O)[O-],1.536437499842364,1.067822042176437,0.7943055241293657,1.0448622786810158,-0.5519691088339485,,0.8282798921654622,mols/page_0055.png,18,8.472074508666992,306.624267578125,6844.01416015625,1.6914294958114624
1099,[O][=C][Branch2][Ring1][#Branch1][N][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N][C][=Branch1][C][=O][N][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1],O=C(NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])NC(=O)NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],2.137462216552583,1.139777067469935,1.116343821411644,0.8000920759982992,0.6697324403465404,,0.9510402966543684,mols/page_0055.png,19,8.515748023986816,322.0082092285156,6577.111328125,1.810365080833435
1100,[C][N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][N][O-1][N+1][=Branch1][Ring1][=O][O-1][N+1][C][=O][O-1],CNC([N+](N)[O-])[N+](=O)[O-],1.981790468830701,-0.290079036362372,-0.6311384963474165,0.0557845326647638,-1.952117717523594,,-0.403202341863901,mols/page_0056.png,0,7.647888660430908,238.53004455566406,5765.501953125,1.555121660232544
1101,[O][=N+1][Branch1][C][O-1][C][N][C][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][C][Branch1][=Branch1][N+1][N][C][=O][O-1][N][N][C][Branch1][=Branch1][C][=Branch1][N+1][=Branch1][N+1][=Branch1][=O][O-1][N+1],CC(=O)NNC([N+]NC=O)[N+]([O-])N(NCNC[N+](=O)[O-])[N+](=O)[O-],2.3724242818454764,-0.4865801263990604,-0.7001539582693257,-0.5005989867367443,-1.4533160078441454,,-0.6422547166462088,mols/page_0056.png,1,7.528621196746826,235.23313903808594,5158.80908203125,1.603681206703186
1102,[O][=N+1][Branch1][C][O-1][C][N][N][C][N][N][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][C][=N][N][N][Branch1][N][N+1][=Branch1][C][=N][O][N+1][=Branch1][C][N][O-1][N+1][=Branch1],N=[N+](NNN=C[N+]([O-])N(NNNCNNC[N+](=O)[O-])[N+](=O)[O-])O[N+](N)[O-],2.0036858610047386,0.8073839745386344,0.5676851771361676,0.8073485300318793,-0.4827253459513116,,0.6184341653363211,mols/page_0056.png,2,8.314000129699707,295.7984924316406,6585.02392578125,1.69817054271698
1103,[O][=N+1][Branch1][C][O-1][C][N][N][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][C][N+1][=Branch1][C],[N+]C[N+]([O-])N(NNNC[N+](=O)[O-])[N+](=O)[O-],1.576601054988479,1.5898498978044853,1.391287065766732,1.4868633945665977,0.0829017133743515,,1.3483197700568783,mols/page_0056.png,3,8.788922309875488,335.14239501953125,7325.98193359375,1.7532356977462769
1104,[O][=N+1][Branch1][C][O-1][C][N][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][N][O-1][N][Branch1][=Branch1][O][N+1][=Branch1][C][O-1][C][O-1][C][N+1][=Branch1][C][=Branch1][N+1][=Branch1][N+1][=Branch1][=O][O-1][N+1],N[N+]([O-])N(NNC[N+](=O)[O-])[N+](=O)[O-],1.516437499842364,1.6718828689923495,1.5153843189730716,1.691309565026055,0.1189121925929372,,1.485231842261071,mols/page_0056.png,4,8.838712692260742,341.0705871582031,7548.91455078125,1.7567414045333862
1105,[N][N][C][=N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][N+1][=Branch1],[N+][N+]([O-])N(N=CNN)[N+](=O)[O-],1.478091503851731,1.2814025322554954,1.1802262292061798,1.318855325561908,0.0632617488685403,,1.149275495477036,mols/page_0056.png,5,8.60170841217041,325.0599060058594,7142.7822265625,1.7513236999511719
1106,[O][=C][Branch2][Ring1][=N][/C][=C][/C][=Branch1][C][=O][O][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][O][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1],O=C(/C=C/C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],2.1825801340811584,0.4320127004335584,0.3624696977959598,0.100046887209858,0.1514634224986657,,0.2537856966911893,mols/page_0056.png,6,8.086166381835938,285.9952392578125,5813.7666015625,1.7599103450775146
1107,[N][Branch1][=N][N][C][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][C][Branch1][=Branch1][N+1][N+1][=Branch1][C],[N+][N+]CNNCN([N+][O-])[N+](=O)[O-],1.5170246155449356,1.0318971661351544,0.7013662608364534,1.119710553393321,-0.7450588951689975,,0.8066941885833306,mols/page_0056.png,7,8.45026969909668,302.18450927734375,6925.63037109375,1.6726317405700684
1108,[O][=N+1][Branch1][C][O-1][C][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][N][C][Branch1][=Branch1][N+1][=Ring2][C][=O][O-1],O=[N+]([O-])CN([N+]([O-])NC#[N+][O-])[N+](=O)[O-],1.5563039679725397,1.5949485779459287,1.531288801307246,1.5342575997448828,0.591151765601767,,1.4543775612714234,mols/page_0056.png,8,8.792016983032227,341.8303527832031,7377.66162109375,1.8027150630950928
1109,[C][C][Branch2][Ring1][C][C][N][Branch1][=Branch2][C][C][O][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1],CC(CN(CCO[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],1.721719749037849,0.1336849186907212,-0.1895064262658825,0.2773219920815604,-1.2959734304259956,,-0.0326239231037657,mols/page_0056.png,9,7.905094623565674,259.6270446777344,6007.0712890625,1.6189988851547241
1110,[O][=N+1][Branch1][C][O-1][C][N][C][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1],O=[N+]([O-])CNCN([N+][O-])[N+](=O)[O-],1.5170246155449356,1.4289500079665105,1.2343906507672862,1.350132187325775,-0.049333448854126,,1.2009546947283467,mols/page_0056.png,10,8.691263198852539,327.6473693847656,7176.88720703125,1.740362286567688
1111,[S][/N+1][=N+1][=Branch1][N][=N+1][/N+1][Branch1][O-1][C][O][O][N][=C][Branch1][S][C][N][N][N][=N][N][=N+1][Branch1][C][O-1][C][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][C][O-1][Branch1][=Branch1][N+1][C][O-1][O][N+1][=Branch1][C][O][O-1][=Branch1][N+1][=Branch1][O-1][=N+1][O-1][C][=O][N][N][Branch1][O][N+1][=Branch1][N+1][N][O-1][=O][O-1][N][N+1][Branch1][=Branch1][C][O-1][=C][Branch1][=Branch1][C][N][N][=N][O][N+1][=N+1][Branch1][C][N][N][C][N][Branch1][=Branch1][N][N][C][Branch1],C[N+]([N+][N+](=[N+]S)[N+]([O-])C[O-])OON=CCNNN=NN=[N+]([O-])CNN[N+](=O)[O-],2.09260284350746,0.2784575811105839,-0.0573528014851425,0.2422769685964606,-0.7570505512825588,,0.0764819272166887,mols/page_0056.png,11,7.992965221405029,265.9400939941406,5968.857421875,1.6714643239974976
1112,[N][=N+1][Branch1][C][O-1][C][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][N+1][=Branch1][N+1][=Branch1][O-1][C][=O][O-1][C][N+1][=Branch1][N+1][O-1][C][=O],C[N+](O[O-])[N+]([O-])N(NC[N+](=N)[O-])[N+](=O)[O-],1.576601054988479,1.3608083868959038,1.0667438891772438,1.3153110593677837,-0.5723425566453885,,1.0757782371008615,mols/page_0056.png,12,8.649904251098633,319.6387939453125,7138.91748046875,1.6894460916519165
1113,[O][=N+1][Branch1][C][O-1][C][N][C][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][=Branch1][N+1][=Branch1][O][=O][O-1],O=[N+][N+]([O-])N(CNC[N+](=O)[O-])[N+](=O)[O-],1.5563039679725397,1.505456921201383,1.3532053620222564,1.4061665208951697,0.1820737992501009,,1.2953395590889878,mols/page_0056.png,13,8.737699508666992,333.3232116699219,7237.98828125,1.762890338897705
1114,[O][=N+1][Branch1][C][O-1][C][N][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][N][C][=N][O][N][=N][O][N+1][Branch1][C][O-1],O=[N+]([O-])CNNN([N+]([O-])NC=NON=NO[N+][O-])[N+](=O)[O-],1.786423335035418,1.5687544033271297,1.4220777244887168,1.3920096067161116,0.3178612737817992,,1.3362980020185862,mols/page_0056.png,14,8.776118278503418,336.61328125,7222.55126953125,1.7761095762252808
1115,[O][=N+1][Branch1][C][O-1][C][N][N][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][C][N+1][=Branch1][C][Branch1][=Branch1][N+1][S][C][O-1][N][C][Branch1][=Branch1][=Branch1][N+1][=Branch1][O][=N+1][Branch1][O-1][C][O][N+1][=Branch1][C],C[N+](=[N+]C[N+](C[N+]([O-])N(NNNC[N+](=O)[O-])[N+](=O)[O-])[N+]SC[O-])O[N+],1.9596423657706596,0.5932472648077823,0.3154455557596392,0.6045560519356439,-0.8076780425533839,,0.3882278216607746,mols/page_0056.png,15,8.184028625488281,283.7488708496094,6363.89453125,1.6665356159210205
1116,[O][=N+1][Branch1][C][O-1][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][N+1][=Branch1][N+1][=Branch1][=O][O-1][C][Branch1][N+1][=Branch1][C][N+1][=Branch1][C][C][O-1][N+1][C][N+1][=Branch1][N+1][O-1][C][=O][O-1],C[N+]([O-])CC[N+]([O-])[N+]([O-])C([N+](=O)[O-])[N+](=O)[O-],1.637308431519336,0.6031602302969554,0.2616126905261131,0.8076754175014574,-1.0240188823229577,,0.4368615089740543,mols/page_0056.png,16,8.190045356750488,281.17724609375,6585.38037109375,1.6454743146896362
1117,[/N][/N+1][=N+1][Branch1][C][O-1][N][C][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][N][N+1][=Branch1][C][=N][O-1],N=[N+]([O-])N[N+]([O-])N(NCN[N+]([O-])=[N+]N)[N+](=O)[O-],1.6184079534080928,1.6782306864873977,1.5852334629903415,1.679564901256062,0.3320521552992159,,1.5208972134017813,mols/page_0056.png,17,8.842565536499023,344.4073181152344,7536.10791015625,1.7774910926818848
1118,[N-1][=N+1][=N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring2][Ring1][C][N+1][=Branch1][C][=O][O-1],[N-]=[N+]=Nc1c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],1.755885732905358,1.8185111681601456,2.0235528445619195,2.003243052348612,1.81220064933668,,1.9430332890536288,mols/page_0056.png,18,8.927709579467773,365.3460693359375,7889.0537109375,1.9215871095657349
1119,[O][=N+1][Branch1][C][O-1][C][N][N][N][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][O-1][C][N+1][=Branch1][C][Branch1][=Branch1][N+1][=O][O-1][C][Branch1][=Branch1][C][N+1][=Branch1][N+1][=Branch1][O-1][=O][O-1],O=[N+][N+](C[N+]([O-])O)C[N+]([O-])N(NNC[N+](=O)[O-])[N+](=O)[O-],1.743903847312421,1.6575735685152693,1.4704651443729295,1.5624760486084506,0.1796786517612695,,1.424967962841557,mols/page_0056.png,19,8.83002758026123,338.9247741699219,7408.431640625,1.7626571655273438
