smiles,mu,gap,cv,TPSA
FC1=CC(=N)C=NN1,3.0347,0.176,23.829,52.53
C1CNC(=O)CC1=O,4.3803,0.2193,26.647,46.17
C1CC11C2CCC1OC2,1.6052,0.3181,30.355,9.23
C#CC1=CCC2OC2C1,1.8091,0.2137,30.427,12.53
N=C1NN=CC=NC1=O,4.9239,0.1608,26.655,82.49000000000001
N=C1CC2(CCCC2)O1,3.1132,0.2872,31.4,33.08
CC1CCC(=O)C2CN12,3.1005,0.212,32.125,20.08
CC(C)CCC(O)C=O,2.2601,0.2354,39.632,37.3
CCC1OC1C1CC1C,1.6809,0.3374,37.319,12.53
CC#CC1NC2COC12,1.9064,0.267,31.508,21.259999999999998
CC12CC3CN1C2C3O,2.1653,0.3003,31.14,23.240000000000002
CC1C2C1C1CCCC21,0.1491,0.3219,32.727,0.0
CC1C2OC(=O)C12C=O,5.584,0.223,29.599,43.370000000000005
Cc1nccn1C(=O)C,3.1339,0.1935,31.186,34.89
OC(C#C)C1OC1C#C,1.6851,0.2719,33.569,32.76
CC1COC(=O)C2NC12,4.9763,0.2492,30.232,48.24
c1c(c(n[nH]1)O)NC=O,1.9498,0.2168,29.156,78.00999999999999
CC1C(C)(C)C11COC1,2.0546,0.3054,37.737,9.23
CCC(C)C(=NO)C#C,0.2659,0.2088,38.882,32.59
CCC1(CCC1)CCO,1.379,0.338,39.514,20.23
CCC1(CO1)C(=O)CO,2.6061,0.2231,35.894,49.83
CN1N=NN(C=O)C1=N,3.3416,0.1809,28.641,76.56
CC1C2N(C)CC12C=O,3.6168,0.195,34.298,20.310000000000002
CC12CC3C(=O)C1C23C,3.8999,0.2431,32.508,17.07
NC1=C(O)C(=N)ON=C1,3.1806,0.1575,29.566,96.13
CC1C2CC1(O)CC2C,1.2686,0.3262,36.317,20.23
CC1(C)OC2(CC12)C=O,4.2378,0.2188,34.159,26.3
CC1=CNC(=O)C12CC2,3.2697,0.2019,32.141,29.1
CC1CC2(CN2)C(C)=C1,1.369,0.2444,35.424,21.94
CCC1CC(C)CC1C,0.1686,0.3701,40.256,0.0
O=C1C2C3OC2C3C1=O,2.7821,0.1518,24.782,43.370000000000005
COCC#CCOC,1.1335,0.2845,33.002,18.46
CC(C)CC(C)C(C)O,1.4514,0.3265,44.678,20.23
CN=c1ccoc(c1)F,2.5886,0.1876,28.863,25.5
CCC(O)(CO)C(N)=O,3.0641,0.2721,39.303,83.55000000000001
Cc1c(nco1)COC,1.321,0.238,31.99,35.260000000000005
COC1(CC(=O)C1)C=O,3.0559,0.209,33.071,43.370000000000005
OC1CCC2CC12O,1.6516,0.317,30.118,40.46
COC12CC1(C)C(=O)C2,3.5493,0.2311,34.239,26.3
C1C2C3C4C=CC3C4N12,1.2478,0.2233,26.171,3.01
OCC#CC1CN=CO1,1.2963,0.2692,30.527,41.82000000000001
OC1=NC(O)=NC(=N)O1,1.7396,0.2203,29.632,103.23
N#CC1C2NC1C1CC21,5.7002,0.2843,27.381,35.82
O=CC1CC11OC2CC12,4.2335,0.2235,30.029,26.3
CC1COCCC=C1,0.9661,0.2556,30.212,9.23
c1c(nc([nH]1)OC=O)O,2.5809,0.1901,28.447,75.21
CC1OC2C(O)C1C2O,2.2121,0.2765,32.52,49.69
CNC(=[NH2+])[C-](C#C)C#N,6.8709,0.1889,36.292,61.41
CC(=O)C1CCOCO1,1.5683,0.2298,32.163,35.53
O=C(C#C)C12CN1CC2,2.5924,0.1864,30.628,20.08
CC1CC2CCOCC12,1.3641,0.3176,33.266,9.23
C1CC2CCOCCC12,1.2304,0.3204,32.643,9.23
CC1CCC11CC=CC1,0.2139,0.264,34.293,0.0
OCC1C2OCC12O,2.5537,0.2876,29.127,49.69
OC(C=O)C1CCC1=O,2.5056,0.2121,32.058,54.37
CC#CC1C2C3CN3C12,1.6893,0.26,31.503,3.01
OCC1CC2NC2C1O,2.9077,0.2999,33.719,62.400000000000006
OC12CC3C1COC23,0.819,0.3023,25.259,29.46
O=C1CC2CCC1OC2,3.3582,0.2088,29.058,26.3
CC(=O)C1NC(=N)C1O,1.9995,0.2224,33.405,73.18
CN1CC1C1OC1C#C,1.286,0.2364,33.529,15.54
OCCOC1CCC1O,2.0553,0.3175,35.781,49.69
CN1CC2OC3C1C23O,1.4618,0.2646,30.416,32.7
NC1=NCC2CN2C1=O,1.7838,0.1917,29.161,58.459999999999994
CC1=CNC=C1OC=N,4.7112,0.2335,32.044,48.870000000000005
NC(CNC=O)CC#N,5.8752,0.2556,34.987,78.91
CN1C(CO)COC1=O,6.3679,0.2919,32.233,49.77
CCCC(O)C(O)CC,0.0657,0.3166,42.934,40.46
O=C1C2C3OC4C(C23)C14,3.6736,0.2252,24.101,26.3
CCc1nc(=O)onn1,4.3377,0.159,28.862,68.88
N=C1NC=CC(=O)C1=O,7.615,0.1321,27.358,70.02000000000001
CC12CC1(O)C1(CN1)C2,2.5238,0.2877,34.544,42.17
C(C(=O)NC(=O)CO)N,4.0034,0.2165,34.726,92.42
CC1COC1C(C)(C)C,1.6031,0.3115,40.324,9.23
OC1CC=CC1,1.4817,0.267,21.267,20.23
c1c(ncn1C2CC2)N,3.1831,0.2162,31.249,43.84
c1nc2c(o1)nc(o2)N,2.4125,0.1956,24.538,78.08
Cc1c(cncn1)NC,4.1954,0.1894,31.782,37.81
CC(O)C(CO)CO,3.3471,0.3084,35.924,60.69
FC1=CC(=N)N=NO1,3.6775,0.2237,28.504,62.77
CC1N2C(=O)CCC12C,3.943,0.2394,33.665,20.08
CC1(O)CC2(CO)OC12,1.6532,0.3265,35.416,52.99
O=C1C2CC1C1(CN1)C2,3.2468,0.2271,28.931,39.010000000000005
CC(=N)Nc1ccco1,3.2162,0.2097,31.493,49.02
Cc1c(c(n[nH]1)O)N,1.1731,0.245,29.737,74.92999999999999
c1(c(=O)nc(on1)N)N,2.9259,0.2011,29.895,108.03
COC1CC(=O)C1OC,2.8711,0.2026,34.503,35.53
COCC#CCC1CO1,0.7936,0.2827,34.703,21.759999999999998
OC1CC(=O)C1C1CC1,3.2183,0.2173,33.367,37.3
O=C1CC2N3CC2(C3)O1,2.4356,0.2476,26.312,29.540000000000003
CC(=O)C(CO)OC=N,4.2257,0.223,35.226,70.38
O=C1NC2CCC(=O)C12,5.5032,0.2155,28.363,46.17
CC1CC2CC3OC2C13,1.8378,0.3165,29.635,9.23
N#CC1CC2NC12,5.5166,0.28,21.876,45.730000000000004
c1cc2c([nH]cn2)nc1,1.4947,0.2038,23.694,41.57
CC(CO)C#CC1CC1,1.4422,0.2831,37.625,20.23
C1C2NC2C2=COC=C12,2.182,0.2344,25.848,35.08
c1cnoc1C(=O)CO,1.2828,0.1929,28.454,63.33
C1C2N1CC1=C2OC=C1,1.2303,0.22,25.759,16.15
CCCCCNC(=O)N,3.592,0.3023,39.841,55.120000000000005
C(CCO)CC#CC#N,5.1614,0.2399,35.16,44.019999999999996
CC1=CC2CC(O)(C2)C1,1.4264,0.2491,33.734,20.23
c1cn2cnoc2n1,4.3963,0.2082,19.683,43.33
CCC(C)OC(=N)C#N,3.2047,0.2384,35.948,56.87
O=C1CNCC(C1)C#N,4.3831,0.1956,30.173,52.89
OCC12COCCC1O2,2.5759,0.329,31.547,41.99
Cc1cc(n[nH]1)CC=O,4.4372,0.2178,31.341,45.75
C1C2CCOCC1O2,0.8665,0.3223,25.917,18.46
O=C1NC=NC1CC#N,5.6928,0.2283,27.861,65.25
CC1(CN1)C1(CO)CO1,3.1888,0.3142,35.204,54.7
CC1COC(=O)C1C,4.2563,0.2771,29.581,26.3
O=C1CC2(O1)C1CC2O1,4.641,0.2605,26.694,35.53
CCOC1CCC(C)O1,0.5424,0.3366,36.264,18.46
Cn1c(c(nc1O)N)N,1.2935,0.24,34.287,90.08999999999999
O=CC1C=CC2CCN12,2.2018,0.1969,29.119,20.310000000000002
c1c(=O)c(c[nH]c1F)O,6.707,0.198,28.62,53.09
CC1OC1C#CC#N,4.6633,0.2244,27.371,36.32
CC1CN1C1CCC1C,1.1795,0.2989,37.128,3.01
CC12CC(CC1C#N)O2,2.7411,0.2928,30.571,33.019999999999996
CC(C)C1CCO1,1.5783,0.3199,28.908,9.23
c1c(ocn1)COC=O,3.429,0.2377,26.708,52.330000000000005
COC1C2NC1C2C#C,1.7206,0.2738,32.164,21.259999999999998
CCCC12OC1C1OC21,3.1663,0.2917,32.336,25.06
CC1=CC2CC1C=CC2,0.1879,0.2332,31.292,0.0
C#Cc1c(nccn1)O,1.4647,0.1756,27.461,46.010000000000005
O=C1COCC11CCO1,2.0692,0.1913,29.035,35.53
OC1COCCC11CC1,1.7875,0.3244,33.077,29.46
OCC1C2CCC12CO,3.0461,0.3054,35.0,40.46
COC12C3CN(C13)C2=N,2.6888,0.2483,29.654,36.32
CN1C2C=CCC12CO,1.7475,0.2313,33.485,23.240000000000002
CC1OC2CC1C21CC1,1.5306,0.3276,32.143,9.23
CC1CC2C1C2(O)C=O,2.5815,0.2186,33.235,37.3
C1CC1O,1.3894,0.3166,15.679,20.23
C(C1CO1)N1C=NN=C1,7.0569,0.2648,27.394,43.24
CC12COC1CC2O,1.3861,0.3152,29.509,29.46
CCC(=O)c1ncon1,2.0383,0.1949,28.678,55.99
C#CC12CN3CC3C1N2,0.9557,0.2526,29.807,24.950000000000003
CC(O)(CCC#N)C#N,3.1,0.3152,35.221,67.81
CCc1cc(cnc1)N,3.1066,0.1977,32.844,38.91
COCC12CC1(O)CC2,2.6744,0.2865,35.367,29.46
CC1=CC(C(=O)N1)(C)C,3.488,0.2168,36.259,29.1
CCOCC1OC1C#N,3.2489,0.2626,33.477,45.55
C1OC2COC1C=C2,1.1684,0.2444,23.999,18.46
C(C#N)NCC#N,4.2784,0.2658,24.182,59.61
C#CCc1conc1O,1.7225,0.2545,29.652,46.260000000000005
Cc1coc(c1C)N,1.5625,0.2232,31.301,39.16
c1nc2c(o1)CCC2,1.88,0.2312,23.133,26.03
CC(=O)C(O)CCC=O,2.6515,0.2124,36.059,54.37
C#CCC12OC3CC1C23,1.3485,0.2777,30.041,9.23
C1CN1C12CC1N1CC21,1.0919,0.276,30.246,6.02
CC1(CC1)C12CC1OC2,1.8595,0.3077,33.708,9.23
C1NC1C1NC1C1CO1,1.6319,0.3079,31.347,56.410000000000004
CCc1c(c(n[nH]1)N)C,2.0713,0.2318,36.131,54.7
OC1CC2(O)CCCC12,2.3224,0.3119,34.246,40.46
O=C1CC23CCC2CN13,3.8435,0.2381,28.766,20.310000000000002
CC1CC2(C1)NC2CO,2.5191,0.3166,35.952,42.17
CCn1cc(cn1)CO,1.7993,0.2506,32.934,38.05
N#CC1CCN=COC1,2.0378,0.2572,29.737,45.379999999999995
c1c2c(c[nH]1)COC2,3.3571,0.2439,24.292,25.02
CC(CO)OCC1CO1,2.9276,0.3284,36.459,41.99
CCC1CC=CCO1,1.0297,0.2675,30.676,9.23
CC(=O)OCCO,1.8227,0.2829,27.705,46.53
CC1NC1C#C,1.6946,0.2832,23.34,21.94
OC1C2C3CC3C2C1=O,1.8814,0.1977,29.764,37.3
NC1=NNC(=N)C=C1F,3.1817,0.1504,29.577,78.55
CC(CC1CC1)C(N)=O,3.4444,0.2766,38.155,43.09
CCC1OC(N)=NC1C,1.5636,0.2778,35.878,47.61
O=C1C2C3CN1C23C#N,4.7228,0.241,25.503,44.1
CC1(O)CC2(O)CCC12,2.0921,0.3053,36.116,40.46
OCC1CCC1N1CC1,1.2879,0.3088,35.055,23.240000000000002
CC12CC1OC(C=O)=N2,3.968,0.1807,29.755,38.66
O=C1OCC11CC1C#N,6.5289,0.2691,27.831,50.09
COc1c(c[nH]n1)O,0.8943,0.2317,27.831,58.14
C1OC23CC4OC12CC34,0.8411,0.2934,25.986,18.46
OC12CC1C1OC=NC21,1.0857,0.2614,27.574,41.82
CN1CCc2c1c[nH]c2,1.2348,0.2175,31.101,19.03
CC1OC(=O)C11CC1O,4.7744,0.2744,32.201,46.53
OC1C2OCCC12C=O,2.1004,0.2242,30.085,46.53
CC1CCC2(C)CC12O,1.1416,0.3188,37.437,20.23
CNC1C2NC2(C)C1=O,4.3139,0.1992,34.01,51.04
c1c(nc2n1nno2)O,1.8338,0.1683,23.803,76.45
OCC1(CN1)C(O)C#C,1.3876,0.2896,35.14,62.400000000000006
O=CC12C3C4C1N4C23,3.0033,0.2077,22.655,20.08
CC(=O)C(C)(O)C1CO1,1.7129,0.2184,36.064,49.83
CCc1cc(ncn1)C,2.3473,0.2129,32.07,25.78
O=C1CC2C1COC2=O,3.4476,0.2175,26.872,43.370000000000005
O=C1C2C3CN4C3C1C24,2.2481,0.2269,24.285,20.310000000000002
CC1OC(C)(C#N)C1N,4.3071,0.2647,35.944,59.03999999999999
OC(CC#C)C1CC1O,2.6536,0.2698,36.378,40.46
COC1C2CC1(C2)C=O,3.3787,0.215,31.968,26.3
OCC(=O)C1CCCO1,3.3213,0.2206,32.293,46.53
O=CC12CC3C(CC1)C23,2.828,0.2238,29.381,17.07
OC1C2N3CC2(O)C13,2.5266,0.3146,26.268,43.7
CC12CC1C(N)=CC2=O,5.711,0.1977,32.934,43.09
C1N=C2C3NC3C3C1N23,2.543,0.2099,24.792,37.309999999999995
CN=C1OC2CC2C1C,2.3448,0.2662,33.136,21.59
NC(=N)C1OCC(=O)O1,2.3686,0.2514,29.531,85.40000000000002
CC12OC1COC2=O,4.2085,0.2524,25.424,38.83
CC#CCC(=O)C1CO1,1.7736,0.2063,33.546,29.6
C1CC2=C(C1)C(=O)NC2,4.2522,0.2219,29.41,29.1
CC#CC1COCCO1,0.6179,0.2705,32.838,18.46
CCN(C)C(=O)C#N,5.1736,0.2195,30.831,44.1
O=C1C2CC1(C=C2)C#C,2.3506,0.2364,29.349,17.07
CCC12CN1C1CC21O,2.5642,0.2813,34.335,23.240000000000002
CCC1(O)CC1(C)C=O,4.277,0.2289,38.581,37.3
CC1COC1C(N)C#N,2.8274,0.2864,34.055,59.04
CCC12COC(C)C1N2,1.1822,0.3307,34.887,31.17
CC(=O)C(O)C(=O)C#C,4.9283,0.1858,34.12,54.37
CC1(C)C2CC1(O)C2,1.1347,0.3354,32.615,20.23
CC(C#C)N(C)C(C)=O,3.287,0.2644,38.53,20.310000000000002
OCC12CC=CC1CO2,2.2874,0.2627,30.838,29.46
CC(=O)CC1OC1C#C,3.3175,0.2349,34.283,29.6
CC1C2C3OCC3C12O,1.7022,0.3026,32.15,29.46
C1CC2(CC3COC23)O1,1.256,0.2854,29.374,18.46
C1OC11CC2OC1C=C2,2.9631,0.2457,27.25,21.759999999999998
C(N1CC1)C12CC1OC2,2.4783,0.3084,31.621,12.24
COC1C2CC1C(=O)N2,4.1151,0.2635,30.471,38.33
c1cc(=O)[nH]cc1CO,5.2003,0.175,29.935,53.09
CC(C)C(=O)CC#C,2.7063,0.2294,34.294,17.07
c1cc(n(c1O)C=O)O,3.7666,0.1482,29.568,62.46000000000001
N#CC1CC11OC2CC12,5.7351,0.2797,29.062,33.019999999999996
N#CC12CC(O1)C21CC1,4.5016,0.2505,29.205,33.019999999999996
CC1=CC2C3CC1(O)C23,1.1981,0.238,31.936,20.23
O=C1C2C3C2C2(CC2)N13,4.0632,0.2404,27.534,20.310000000000002
c1c2c(co1)onn2,2.8101,0.1665,20.093,52.06
c1c(c(=O)nco1)N,4.4578,0.1822,24.188,69.12
C1CC2CCCCC1O2,1.3187,0.3091,31.573,9.23
CC1CC2CCC1(C)C2,0.0816,0.3515,35.556,0.0
CN1CCc2c1[nH]cc2,1.9677,0.2196,31.007,19.03
CC1(C)COC1C=O,3.76,0.2138,31.038,26.3
c1cnc(=O)ncc1N,7.2094,0.166,28.201,68.87
Cc1cc([nH]c1C=O)C,3.2059,0.1792,33.023,32.86
CC1C2CC(C#C)N12,1.6699,0.26,29.474,3.01
CC1CC2(CC2)C1O,1.4267,0.3195,32.231,20.23
C1CC1C#CC#CC#N,7.0227,0.1809,30.038,23.79
CC(C)n1ccnc1,4.1238,0.2544,29.246,17.82
OCC(CC#C)NC=O,4.1178,0.2813,36.11,49.33
c1c[nH]c(cc1=O)C#N,5.0582,0.1684,26.892,56.65
COCCc1[nH]ncn1,2.3519,0.2694,30.74,50.8
CCOC1C(C)C1(C)C,0.9089,0.3135,41.669,9.23
CCC12CCOC1CO2,0.9046,0.3215,32.657,18.46
c1c(c(n[nH]1)N)N(=O)=O,4.0562,0.1584,27.491,97.84
NC(C#N)C(N)C1CO1,5.7045,0.2814,34.513,88.36
CC1=CC2OC2C2NC12,3.2297,0.239,29.62,34.47
OC(CC#N)C#CC#C,4.8302,0.2244,33.498,44.019999999999996
OC12COC1C2CC#C,2.1847,0.29,32.951,29.46
c1c(noc1CO)CO,1.5579,0.2437,31.16,66.49000000000001
c1c2c(co1)OCCN2,2.6663,0.222,27.216,34.4
C1C(N1)(CCO)CCO,1.1742,0.2995,38.167,62.400000000000006
C1COc2c1non2,5.1746,0.2214,21.211,48.150000000000006
CN(CC=O)C1CC1O,3.8935,0.1873,36.188,40.540000000000006
COC1(C)C2CC1(C)O2,1.5139,0.3115,36.194,18.46
Cn1c(c(nc1N)O)N,2.0494,0.2256,34.62,90.09
CCCOCC#CC#N,5.6957,0.2271,34.808,33.019999999999996
C(C=O)N=CNCC#N,2.8946,0.2156,32.904,65.25
COCC1=CCOCC1,2.095,0.2616,33.738,18.46
c1c([nH]c(n1)N2CC2)O,1.6627,0.2354,29.863,51.92
CN=C1OCC(=N)N1C,1.8971,0.2355,32.566,48.68
Cn1c(nc(n1)N)CO,1.5036,0.2147,32.589,76.96000000000001
CC1C2OC1(C=O)C2=O,4.2393,0.2109,29.988,43.370000000000005
O=C1C2NC1C1CC2C1,3.6753,0.2375,27.011,29.1
CCC1C(O)CC1(C)C,1.462,0.3152,40.962,20.23
CCOC(C)CCCO,1.2834,0.3288,41.922,29.46
CCC1CCC2OC12,1.7613,0.3427,29.765,12.53
CN1CC1C#N,3.0219,0.2692,21.063,26.799999999999997
NC(=O)C1CC2COC12,3.8429,0.2649,30.445,52.32000000000001
CN1C2C3NC3(C#C)C12,0.82,0.2586,31.151,24.950000000000003
O=CC1=CC(CC1)C#N,2.2378,0.1912,29.57,40.86
CCCOCC(=O)CO,2.9651,0.2245,37.624,46.53
CC1CC(C)C11CCO1,1.4355,0.3072,36.05,9.23
OC(CC1CC1)C#C,1.2164,0.2932,32.792,20.23
CC1OC2CC2C(C)=C1,1.2984,0.2453,34.183,9.23
OC1(C=O)C2C3OC3C12,3.8268,0.2049,28.765,49.83
c1c(=O)c(coc1N)F,6.2036,0.2051,28.379,56.230000000000004
O=CC1NCCN2CC12,1.5318,0.1974,30.529,32.11
OC12CC3C1OC(=O)C23,5.3162,0.2678,26.817,46.53
C1C2C3CN4C1C4C23,1.6339,0.3113,22.739,3.01
O=C1NC=NCC1C#C,1.4126,0.2275,29.47,41.46
N#CC12CCC(OC1)O2,3.7162,0.2751,27.224,42.25
O=C1CC2C3CC2C3N1,3.6802,0.2663,27.75,29.1
CC1OCOC1C#C,1.1988,0.2867,28.883,18.46
CCc1cc(n[nH]1)C,2.3722,0.2583,30.279,28.68
CN1C2C3C1C2C31CN1,0.8324,0.2953,30.16,25.18
c1coc2c1CC=C2,1.0087,0.1794,22.957,13.14
OCCC12C3C4C3N1C24,1.2843,0.278,30.319,23.240000000000002
CC(C)(CO)COC,2.2681,0.3217,37.833,29.46
N=C1OCC2=C1C=CO2,2.8353,0.2213,25.161,46.22
CCCC1(C)C(C)C1C,0.0553,0.3272,43.244,0.0
Cc1cc(c(nc1)F)N,3.6048,0.1963,30.873,38.91
OCC12C3OC1C(=O)C23,3.7239,0.2234,28.474,46.53
CCC([NH3+])(CO)C([O-])=O,3.8225,0.2675,37.2,88.0
c1coc(c1CO)C#N,4.2935,0.2024,28.694,57.160000000000004
CC1C2C3C4C(CN13)N24,0.3284,0.2745,27.683,6.25
CCOCCC(=O)CO,2.9077,0.2351,38.232,46.53
OC1(CC(C1)C=O)C#N,1.7141,0.2219,32.0,61.089999999999996
O=C1C2OC3CC2OC13,3.2197,0.2107,24.094,35.53
OC12CCC1(O)C2C#N,3.8923,0.2683,32.344,64.25
CC#CCC1OC1CO,2.0433,0.3,35.927,32.76
C#CC12OC(C=C1)C=C2,1.8866,0.2018,28.599,9.23
CC12COC1=NCCC2,3.6759,0.2687,31.413,21.59
c1c(c2c(o1)C=CC2)N,1.9526,0.1701,28.842,39.16
CC12CC(O)C=CC1N2,2.5218,0.2158,33.206,42.17
N=C1OC2CCCOC12,2.8026,0.2683,28.836,42.31
CC1CC1(CO)CC#C,0.9405,0.3052,38.45,20.23
C1C2COC3CCC12O3,1.6508,0.3204,28.399,18.46
CC1C2(C)CC1(C)C=C2,0.2553,0.239,37.025,0.0
OCC1(CC2CN12)C=O,2.8507,0.2074,31.762,40.31
CN1C2CC1(C#N)C2N,3.2526,0.2356,32.882,53.05
CCN1C2C3OCC1C23,0.8622,0.2816,30.394,12.47
CC1(CCOCC1)C=O,1.4343,0.2212,34.172,26.3
CC(C)(CC1CC1)C#N,4.1845,0.3309,37.8,23.79
O=CC12NCC3OC1C23,3.0447,0.1903,27.459,38.33
CC(=O)C(O)C(C)(C)C,2.4476,0.2177,42.188,37.3
CC1C2CC3(O)C2OC13,2.4419,0.3024,30.787,29.46
CNc1cccn1C=O,3.6223,0.1804,30.89,34.03
C1C2C3C4OC1OC2C34,2.0832,0.3167,24.27,18.46
C1C(=C(CO1)C=O)CO,2.3477,0.1783,31.523,46.53
COCC(O)C(C)C#N,6.165,0.3172,37.326,53.25
Cc1[nH]c(nc(=O)n1)N,9.0959,0.213,30.532,84.66
COCC1C2CC3C2N13,1.3277,0.3109,30.924,12.24
NC1C(CNC1=O)C#N,3.6077,0.2546,30.953,78.91
COC1OC=NCC1C,2.0475,0.2744,33.302,30.82
COC(=N)N1C=NC=N1,1.6767,0.2386,27.867,63.79
CC(=O)N(C)C,3.5335,0.2696,25.808,20.310000000000002
CC1COC(C)C(=N)O1,2.8729,0.2716,34.006,42.31
CC1CCC(C)(O)C=C1,1.225,0.258,37.776,20.23
CC(C)CN1CC1C=O,2.9432,0.2097,37.338,20.08
CC(=O)CC#N,5.6789,0.237,21.969,40.86
O=CC1CC2C(C#C)C12,3.0949,0.2128,31.442,17.07
C1CC1C#CCC=O,3.0323,0.2119,29.679,17.07
CC(C)C(C)C(O)C=O,2.1909,0.2316,40.237,37.3
CC1C(=O)CC1(C)CO,3.6868,0.2219,37.622,37.3
CCC(C)N=C(N)C#N,4.8409,0.2215,38.154,62.169999999999995
Cc1cc2c([nH]1)cno2,5.3169,0.2009,27.575,41.82
CC1CCOCC2CC12,1.3158,0.3157,34.02,9.23
OCC12CC1NC(=O)C2,4.4217,0.2659,31.811,49.33
CN1N=NC(N)=CC1=O,2.7148,0.1759,30.239,73.80000000000001
N=C1N=NON=C1C#N,3.1578,0.1721,25.832,99.44999999999999
C1C2OC2C2=NNN=C12,1.7538,0.2419,24.044,54.1
CC12NC1CC2(O)C#C,2.2635,0.2573,35.005,42.17
CCOCC(CO)C=O,3.805,0.2182,37.269,46.53
CN1CC2CN2CC1=O,4.1719,0.2619,31.098,23.32
OCC12OC3C4C3C1C24,1.9989,0.315,28.008,29.46
CN1CC1(C)CCO,1.7685,0.3037,35.364,23.240000000000002
CN1C2C3(C)OC3C12C,1.7225,0.2666,35.224,15.54
CCC(CC)CC=O,2.7274,0.2279,35.862,17.07
CC1C(C)N1CC1CN1,3.2944,0.3037,36.936,24.950000000000003
OC1C2CC(CC12)C=O,3.7045,0.2261,31.764,37.3
CC1(COC1=O)N1CC1,2.7391,0.2413,31.727,29.310000000000002
CC12CC(C1)(O2)C=O,2.7311,0.2081,28.469,26.3
C1CCC(=O)CC1,3.008,0.2238,24.961,17.07
O=COC12CC3C(C1)C23,4.062,0.2645,28.586,26.3
CCC1OC2C3OC3C12,2.6274,0.2994,30.532,21.759999999999998
CN=C1CCC2(O1)CC2,2.5849,0.2671,33.093,21.59
C#CCc1c[nH]nc1N,1.7984,0.2297,32.239,54.7
CC1CCC1C(C)(C)O,1.443,0.3185,40.773,20.23
C1CC2COC3C1C23,1.5303,0.3132,24.595,9.23
CC(C)C1COC1C#C,1.8854,0.2748,36.734,9.23
c1noc2n1c(nn2)O,4.8143,0.199,23.274,76.45
CC12C3OC1CC23C#N,3.9108,0.2663,29.088,33.019999999999996
CC#CC1COCC=C1,1.3306,0.2544,32.938,9.23
N=C1OCC2NC2CO1,4.5111,0.2857,28.782,64.25
ON=C1C2CN2C1C=O,1.2506,0.1919,29.778,52.67
C1C23COCC12C=CC3,1.5644,0.2455,28.551,9.23
OC12CC(C1)CNC2=O,4.1131,0.276,29.801,49.33
CC12C3CC(C1O)N23,1.5536,0.3074,27.878,23.240000000000002
CC1(C)CC2C(C#C)N12,1.3801,0.2566,35.587,3.01
c1nc(on1)NCC#N,1.9098,0.2438,26.888,74.74000000000001
O=CCC1CC(C1)C#C,2.4596,0.2261,34.091,17.07
C(C1CN1)C1=CNN=N1,3.8378,0.2279,28.495,63.510000000000005
C#CCC1=CCC(=O)N1,3.4339,0.2139,31.64,29.1
O=C1COC(CO1)C#N,0.9163,0.2617,27.761,59.32
CC1C2CC3CC2CC13,0.0831,0.3645,30.051,0.0
CCC(CC)CCCO,1.3219,0.3422,43.424,20.23
CC(OC=O)C(O)C#C,3.6348,0.2817,35.922,46.53
C(=O)Oc1c([nH]nn1)N,5.7868,0.2205,28.232,93.89
C1CC23CC4(COC24)N13,0.9938,0.252,28.912,12.47
O=C1C2CC2OC1C#N,4.6167,0.2164,27.354,50.09
C1CC(=O)C(=C1C=O)N,2.1105,0.1516,31.416,60.16
CC1(O)C2COC2C1=O,2.5698,0.1901,31.629,46.53
CCc1cc(c([nH]1)O)C,0.6109,0.2297,36.713,36.019999999999996
CC1C2C3NC3(C)CN12,1.6529,0.3091,32.921,24.950000000000003
c1cnc-2nccoc12,3.9094,0.1426,23.221,38.92
C(c1nc(c(o1)N)O)O,2.0855,0.1953,32.045,92.51
CC(C#C)C1COC1=O,4.1171,0.2713,32.684,26.3
OC(C#C)C1CC1C#N,4.6158,0.2927,33.507,44.019999999999996
CC1C2CC1(CC#N)N2,5.3381,0.2818,32.156,35.82
c1cc(oc(=O)c1F)N,6.0158,0.1641,28.569,56.230000000000004
CC12C3C4CC1(C)C4N23,1.8317,0.3048,31.275,3.01
[NH2+]=C1C=N[N-]C(C=O)=C1,7.9584,0.161,28.52,69.65
OC12CC3C4CC3C1C24,1.3404,0.3183,28.1,20.23
C#CC12CC(O1)C1OC21,3.1325,0.2584,27.674,21.759999999999998
O=CC12CC3CC1N2C3,3.3925,0.2231,27.604,20.08
CC1CN(CC=C1)C=O,3.8744,0.2515,32.596,20.310000000000002
C1OCC11C2CC1OC2,2.0069,0.3131,28.507,18.46
O=CC1CC2(CO2)C=C1,2.8128,0.2085,29.916,29.6
OC12CCC1C2C1CC1,1.2053,0.3186,33.999,20.23
CC1COC=NCC1C,2.277,0.2553,35.061,21.59
OC1(CNC1C=O)C#N,4.2876,0.2043,31.442,73.12
CCNC1(COC1)C#N,3.4055,0.2674,33.894,45.05
CC(C)C(C)(C)C(C)C,0.0834,0.3613,46.861,0.0
C1C23CCCC12OCC3,1.3321,0.3025,30.424,9.23
CC(O)C#CCC#C,1.7169,0.2839,33.387,20.23
CC1(C#N)C2OC1C2O,3.1941,0.286,31.357,53.25
O=C1OC2=NCC3C1C23,5.0505,0.2173,24.474,38.66
CC(C#C)N1C=CC=C1,1.8773,0.2368,32.876,4.93
CC(CCO)CCCO,0.2053,0.3417,42.109,40.46
CC1CC1C12CN(C1)C2,2.0847,0.3028,32.994,3.24
CC(C#CC#C)C1CN1,1.4554,0.2252,35.096,21.94
