index,selfies,smiles,SA,pred_D,pred_P,pred_EG,pred_r0,vgae_score,reward,img_page,img_tile
192,Nc1nonc1Nc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],Nc1nonc1Nc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.5292669435287096,-0.5418430627919039,-0.4114639030567534,-0.4809575277256415,0.36098862273713755,,-0.397224762551889,mols/page_0010.png,12
193,Cn1nc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c1[N+](=O)[O-],Cn1nc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c1[N+](=O)[O-],1.7280084467297125,-0.49716951154952516,-0.48611167010797046,-0.39618441208767957,-0.018681438659633495,,-0.42075707696260817,mols/page_0010.png,13
194,O=[N+]([O-])c1cc([N+](=O)[O-])c(-n2cc([N+](=O)[O-])cn2)c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(-n2cc([N+](=O)[O-])cn2)c([N+](=O)[O-])c1,1.5724242818454757,-0.9466397705946322,-0.8129051495180776,-0.8739559729661921,-0.10870028962791113,,-0.8045544867678837,mols/page_0010.png,14
195,O=[N+]([O-])c1c[nH]c([N+](=O)[O-])n1,O=[N+]([O-])c1c[nH]c([N+](=O)[O-])n1,1.3580915038517312,0.38380856852004763,0.5039656727395759,0.07655755966987199,1.0070392489193796,,0.4053660156132954,mols/page_0010.png,15
196,Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c2no[n+]([O-])c12,Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c2no[n+]([O-])c12,1.3784079534080929,0.2158043081860674,0.3810592114303644,0.3505922511188062,1.2523826798305544,,0.4027356020569899,mols/page_0010.png,16
197,O=[N+]([O-])c1ccc(Cn2c([N+](=O)[O-])nnc2[N+](=O)[O-])c([N+](=O)[O-])c1,O=[N+]([O-])c1ccc(Cn2c([N+](=O)[O-])nnc2[N+](=O)[O-])c([N+](=O)[O-])c1,1.5958857329053582,-0.617001064809079,-0.5899660998999872,-0.5093770347725524,-0.20615438372102732,,-0.5408998997184147,mols/page_0010.png,17
198,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2noc(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])n2)c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2noc(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])n2)c([N+](=O)[O-])c1,2.025474135090663,-0.6279793323432131,-0.5055444483905559,-0.6624861998213474,0.32472956737323855,,-0.5046046940553043,mols/page_0010.png,18
199,O=C1c2nn(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])nc2C(=O)c2nn(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])nc21,O=C1c2nn(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])nc2C(=O)c2nn(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])nc21,2.338487645650445,-0.9147459157869006,-0.6738437818276563,-1.0349874573461872,0.7028224559859529,,-0.7107788238116636,mols/page_0010.png,19
200,O=[N+]([O-])c1cc([N+](=O)[O-])c2no[n+]([O-])c2c1,O=[N+]([O-])c1cc([N+](=O)[O-])c2no[n+]([O-])c2c1,1.357308431519336,-0.015353665634848298,0.13056680885139257,0.004243782324432854,0.940262879794409,,0.12888349324376996,mols/page_0011.png,0
201,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nonc2Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nonc2Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,2.025474135090663,-0.516822605912907,-0.3975471615959235,-0.5290072990072998,0.35577709527677637,,-0.3968261757724418,mols/page_0011.png,1
202,O=[N+]([O-])c1nc([N+](=O)[O-])c([N+](=O)[O-])[nH]1,O=[N+]([O-])c1nc([N+](=O)[O-])c([N+](=O)[O-])[nH]1,1.4163039679725398,1.4827289063335929,1.6851354091624378,1.345021995815055,1.6240346298996833,,1.5231547019092209,mols/page_0011.png,2
203,O=[N+]([O-])c1cc([N+](=O)[O-])c(-n2cnc([N+](=O)[O-])n2)c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(-n2cnc([N+](=O)[O-])n2)c([N+](=O)[O-])c1,1.5524242818454757,-0.30886009144116183,-0.2624104881222439,-0.2846141363922336,0.39185492271207256,,-0.21879222026793094,mols/page_0011.png,3
204,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nonc2[N+](=O)[O-])c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nonc2[N+](=O)[O-])c([N+](=O)[O-])c1,1.5958857329053582,0.15456043929448615,0.22289087225324572,0.12084902063349036,0.7568393993268626,,0.22685961052010273,mols/page_0011.png,4
205,Nc1c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c2no[n+]([O-])c12,Nc1c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c2no[n+]([O-])c12,1.4439038473124213,1.362789723000175,1.6972426452323797,1.629863676566453,2.2218296465523406,,1.6157980804166223,mols/page_0011.png,5
206,Nc1c([N+](=O)[O-])c2no[n+]([O-])c2c2no[n+]([O-])c12,Nc1c([N+](=O)[O-])c2no[n+]([O-])c2c2no[n+]([O-])c12,1.2398833105991516,1.219171923416664,1.5852711543647677,1.548795136320025,2.4767916273228052,,1.5371694663175495,mols/page_0011.png,6
207,O=[N+]([O-])c1cn([N+](=O)[O-])cn1,O=[N+]([O-])c1cn([N+](=O)[O-])cn1,1.3580915038517312,-0.21772570123347926,-0.22755746584133338,-0.33585083660675147,0.06322011542548293,,-0.2221119327932573,mols/page_0011.png,7
208,[O-][n+]1onc2c1c1no[n+]([O-])c1c1no[n+]([O-])c21,[O-][n+]1onc2c1c1no[n+]([O-])c1c1no[n+]([O-])c21,1.1798833105991513,1.9072957660252925,2.387972856457541,2.416858693307403,3.0834349751381906,,2.296503545886784,mols/page_0011.png,8
209,Cn1c([N+](=O)[O-])nc([N+](=O)[O-])c1[N+](=O)[O-],Cn1c([N+](=O)[O-])nc([N+](=O)[O-])c1[N+](=O)[O-],1.456601054988479,0.6771672975826645,0.5972531021182902,0.6698148812219005,0.3108448141135969,,0.6147226865062544,mols/page_0011.png,9
210,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2[nH]c([N+](=O)[O-])nc2[N+](=O)[O-])c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2[nH]c([N+](=O)[O-])nc2[N+](=O)[O-])c([N+](=O)[O-])c1,1.6836858610047383,-0.03908884659529333,0.04295352841596779,-0.11508581675847847,0.7271841427396853,,0.04315192230078659,mols/page_0011.png,10
211,O=[N+]([O-])c1nc(-c2nc([N+](=O)[O-])c([N+](=O)[O-])[nH]2)[nH]c1[N+](=O)[O-],O=[N+]([O-])c1nc(-c2nc([N+](=O)[O-])c([N+](=O)[O-])[nH]2)[nH]c1[N+](=O)[O-],1.5092669435287096,0.8639376861968695,1.0368367418252848,0.662460360947447,1.5666098667932227,,0.9357052896326737,mols/page_0011.png,11
212,O=[N+]([O-])CCn1c([N+](=O)[O-])nnc1[N+](=O)[O-],O=[N+]([O-])CCn1c([N+](=O)[O-])nnc1[N+](=O)[O-],1.4773084315193359,1.0324502433030398,0.934392863808407,1.0159582617134426,0.4587084361580024,,0.9415358533427469,mols/page_0011.png,12
213,O=[N+]([O-])c1nonc1-c1no[n+]([O-])c1-c1nonc1[N+](=O)[O-],O=[N+]([O-])c1nonc1-c1no[n+]([O-])c1-c1nonc1[N+](=O)[O-],1.3492669435287097,1.8026950466489686,2.0895766334933508,2.093620720821148,2.1285168555304046,,1.9940731221334718,mols/page_0011.png,13
214,O=[N+]([O-])c1cc([N+](=O)[O-])on1,O=[N+]([O-])c1cc([N+](=O)[O-])on1,1.3580915038517312,1.0952355005517107,1.1981896827229956,1.0543241036566127,1.126803970439136,,1.1190507529680642,mols/page_0011.png,14
215,Nc1nonc1[N+](=O)[O-],Nc1nonc1[N+](=O)[O-],1.321790468830701,1.4872509406778376,1.6109773105603349,1.6271487194047376,1.4691594462392,,1.5575341468804478,mols/page_0011.png,15
216,O=[N+]([O-])OCCNc1c([N+](=O)[O-])c(-c2nnc(-c3c([N+](=O)[O-])c(NCCO[N+](=O)[O-])c([N+](=O)[O-])c(N(CCO[N+](=O)[O-])[N+](=O)[O-])c3[N+](=O)[O-])o2)c([N+](=O)[O-])c(N(CCO[N+](=O)[O-])[N+](=O)[O-])c1[N+](=O)[O-],O=[N+]([O-])OCCNc1c([N+](=O)[O-])c(-c2nnc(-c3c([N+](=O)[O-])c(NCCO[N+](=O)[O-])c([N+](=O)[O-])c(N(CCO[N+](=O)[O-])[N+](=O)[O-])c3[N+](=O)[O-])o2)c([N+](=O)[O-])c(N(CCO[N+](=O)[O-])[N+](=O)[O-])c1[N+](=O)[O-],3.620290765159798,0.15388166277026316,0.08389530475885673,0.16918179586141358,0.17176707306733308,,0.13849932966933584,mols/page_0011.png,16
217,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2nnc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])o2)c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2nnc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])o2)c([N+](=O)[O-])c1,1.9318467354148352,-0.6831739197110479,-0.5429068218366591,-0.7027179870874379,0.3627580440670769,,-0.5413866108150163,mols/page_0011.png,17
218,O=[N+]([O-])c1nonc1-c1nonc1[N+](=O)[O-],O=[N+]([O-])c1nonc1-c1nonc1[N+](=O)[O-],1.317308431519336,1.78074951027438,2.040132577451493,2.0683926206176393,1.9128054154588159,,1.9436807985317723,mols/page_0011.png,18
219,O=[N+]([O-])OCCNc1c([N+](=O)[O-])cc([N+](=O)[O-])c(-c2nnc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])c(NCCO[N+](=O)[O-])c3[N+](=O)[O-])o2)c1[N+](=O)[O-],O=[N+]([O-])OCCNc1c([N+](=O)[O-])cc([N+](=O)[O-])c(-c2nnc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])c(NCCO[N+](=O)[O-])c3[N+](=O)[O-])o2)c1[N+](=O)[O-],2.602434876452602,-0.5170095837054591,-0.4875464976835872,-0.4848085307919043,0.0091860289021379,,-0.44750083340974917,mols/page_0011.png,19
220,Nc1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(N)c1[N+](=O)[O-],Nc1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(N)c1[N+](=O)[O-],1.5598833105991516,-0.579879688019658,-0.437067525937144,-0.5889606998831981,0.4331761149465385,,-0.43800071206416913,mols/page_0012.png,0
221,Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c(N)c1[N+](=O)[O-],Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c(N)c1[N+](=O)[O-],1.538407953408093,-0.6577960052874661,-0.5370726442612717,-0.6283175034293494,0.22295539130640196,,-0.5261342318556917,mols/page_0012.png,1
222,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2cnn(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c2)c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2cnn(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c2)c([N+](=O)[O-])c1,1.9318467354148352,-1.0906684499491717,-0.9483257859736636,-1.0783193020806194,-0.07340982407161217,,-0.9431525012016252,mols/page_0012.png,2
223,O=[N+]([O-])c1cc([N+](=O)[O-])c(-n2ccnc2)c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(-n2ccnc2)c([N+](=O)[O-])c1,1.5039038473124213,-1.7923018308801826,-1.5738416145622762,-1.519805458253852,-0.9448161549583854,,-1.5738911052360482,mols/page_0012.png,3
224,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1O,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1O,1.4763039679725398,-1.4094867980169898,-1.0895058560926392,-1.479094982350804,0.2026848025895743,,-1.1696774014624818,mols/page_0012.png,4
225,COc1c([N+](=O)[O-])cc([N+](=O)[O-])c(OC)c1[N+](=O)[O-],COc1c([N+](=O)[O-])cc([N+](=O)[O-])c(OC)c1[N+](=O)[O-],1.621719749037849,-1.4156594220341425,-1.3440657329253742,-1.2315225032507997,-1.1475857168042791,,-1.32133971508269,mols/page_0012.png,5
226,Cc1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(N)c1[N+](=O)[O-],Cc1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(N)c1[N+](=O)[O-],1.5798833105991517,-1.2132488910076333,-1.079116132906511,-0.9961747199309089,-0.5398047963830022,,-1.0513961113456525,mols/page_0012.png,6
227,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nc(Nc3cc([N+](=O)[O-])cc([N+](=O)[O-])c3[N+](=O)[O-])c([N+](=O)[O-])c(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])n2)c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nc(Nc3cc([N+](=O)[O-])cc([N+](=O)[O-])c3[N+](=O)[O-])c([N+](=O)[O-])c(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])n2)c([N+](=O)[O-])c1,3.031416964816933,-0.7423351073923108,-0.5917085274211336,-0.792949227885246,0.38707197481259636,,-0.5968599553037007,mols/page_0012.png,7
228,COc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],COc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.558407953408093,-1.235731792130565,-1.1572091471150308,-1.1336725454565504,-0.8366953278513581,,-1.1467565405294804,mols/page_0012.png,8
229,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2cccc(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])n2)c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2cccc(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])n2)c([N+](=O)[O-])c1,2.123066943381353,-1.4098411130776665,-1.248150767563351,-1.266940536684062,-0.44082985710525985,,-1.2287077397277302,mols/page_0012.png,9
230,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(O)c1[N+](=O)[O-],Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(O)c1[N+](=O)[O-],1.558407953408093,-1.1699399634024945,-1.012325739749461,-1.0701086053105038,-0.3839891867146339,,-1.0191027791148006,mols/page_0012.png,10
231,CCOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],CCOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.5998833105991517,-1.795135565744618,-1.6478294631426065,-1.520470651864891,-1.4878570714254111,,-1.6515496570621622,mols/page_0012.png,11
232,Nc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],Nc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.517308431519336,-0.7502738073660066,-0.655956669314975,-0.6827644177115462,-0.012471933078925931,,-0.631321131108374,mols/page_0012.png,12
233,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(N)c1[N+](=O)[O-],Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(N)c1[N+](=O)[O-],1.558407953408093,-1.338383385862679,-1.2364047937347322,-1.0878590426996497,-0.8200529712456794,,-1.1933256809718378,mols/page_0012.png,13
234,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.537308431519336,-1.5235086841508159,-1.3870444405794182,-1.2717690676216795,-1.1060183974505622,,-1.3778854782770873,mols/page_0012.png,14
235,Cc1c([N+](=O)[O-])ccc(-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c1[N+](=O)[O-],Cc1c([N+](=O)[O-])ccc(-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c1[N+](=O)[O-],1.7827538435074597,-1.537018222473198,-1.3472052966477113,-1.3547850511628956,-0.7192143231346031,,-1.3527356619641169,mols/page_0012.png,15
236,N#Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],N#Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.558407953408093,-1.016343206167733,-0.9040815425104938,-1.056625616668042,-0.19559540785385293,,-0.9106605298642504,mols/page_0012.png,16
237,Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c(O)c1[N+](=O)[O-],Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c(O)c1[N+](=O)[O-],1.538407953408093,-0.4408569855312629,-0.24331437686207605,-0.5576018923564093,0.7799949407449616,,-0.288695237009171,mols/page_0012.png,17
238,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(C)c2[N+](=O)[O-])c1[N+](=O)[O-],Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(C)c2[N+](=O)[O-])c1[N+](=O)[O-],1.9745496759431462,-1.1941724424414502,-1.0355327661695104,-1.064000287539935,-0.43395666546169614,,-1.038015923136514,mols/page_0012.png,18
239,Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(N)c2[N+](=O)[O-])c1[N+](=O)[O-],Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(N)c2[N+](=O)[O-])c1[N+](=O)[O-],1.9535676759431462,-0.4540444192530301,-0.3002398513091199,-0.4204878237642315,0.5840691822298852,,-0.2957025398493658,mols/page_0012.png,19
240,Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])c(N)c2[N+](=O)[O-])c1[N+](=O)[O-],Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])c(N)c2[N+](=O)[O-])c1[N+](=O)[O-],1.999426144623208,-0.4651193181673487,-0.3081984808447539,-0.4590690532044797,0.49790020023138565,,-0.32022854888997954,mols/page_0013.png,0
241,Nc1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(O)c1[N+](=O)[O-],Nc1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(O)c1[N+](=O)[O-],1.5598833105991516,-0.34748278991783993,-0.0947170914418098,-0.5349360525651277,1.1498321625020005,,-0.16878490079486877,mols/page_0013.png,1
242,O=[N+]([O-])c1cc([N+](=O)[O-])c(CCc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(CCc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,1.9535676759431462,-1.0781330816384058,-0.9813488600843362,-0.9848424717218494,-0.5042412644207679,,-0.968385980971282,mols/page_0013.png,2
243,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C)c1[N+](=O)[O-],Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C)c1[N+](=O)[O-],1.6198833105991517,-2.421991970832352,-2.193916789077986,-1.8445791301605423,-2.2084389077585795,,-2.1878608998307123,mols/page_0013.png,3
244,O=C(O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],O=C(O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.5798833105991517,-0.8376686417226459,-0.6404124909668416,-1.1296925785666734,0.5533437012535266,,-0.7123965464092942,mols/page_0013.png,4
245,Cc1cc([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1,Cc1cc([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1,1.537308431519336,-1.4164073332043512,-1.3245007154138695,-1.1327800978854967,-1.1197109021643212,,-1.28825889593349,mols/page_0013.png,5
246,O=[N+]([O-])c1cc([N+](=O)[O-])c(NC2N=CC=CN2c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(NC2N=CC=CN2c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,2.6251741350906634,-1.2557305597238753,-1.1168174093040233,-1.1251631720532724,-0.6041039756460576,,-1.116252109272487,mols/page_0013.png,6
247,O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1.496601054988479,-0.9103857193639405,-0.8082208782811185,-0.8683603759527014,-0.2654734684865995,,-0.80473870609855,mols/page_0013.png,7
248,O=[N+]([O-])c1ccc([N+](=O)[O-])c2c([N+](=O)[O-])ccc([N+](=O)[O-])c12,O=[N+]([O-])c1ccc([N+](=O)[O-])c2c([N+](=O)[O-])ccc([N+](=O)[O-])c12,1.5692669435287097,-1.3369661256199727,-1.1106270801821505,-1.2290139777650784,-0.30323745036572025,,-1.1387035074994771,mols/page_0013.png,8
249,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],1.578407953408093,-2.0182401389291797,-1.83217637836933,-1.5850224190765394,-1.7004668199892237,,-1.8223392489040688,mols/page_0013.png,9
250,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2cc(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c([N+](=O)[O-])nc2[N+](=O)[O-])c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2cc(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c([N+](=O)[O-])nc2[N+](=O)[O-])c([N+](=O)[O-])c1,2.400207645650445,-0.6188865551541428,-0.5217916666972674,-0.6313521834037754,0.32617449274993643,,-0.49836839088908036,mols/page_0013.png,10
251,O=[N+]([O-])c1cc([N+](=O)[O-])c(-n2cnc3c([N+](=O)[O-])cc([N+](=O)[O-])cc32)c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(-n2cnc3c([N+](=O)[O-])cc([N+](=O)[O-])cc32)c([N+](=O)[O-])c1,1.7025801340811582,-1.190077785908753,-0.9933925318872371,-1.1613008057106606,-0.05987895507795834,,-1.0108580815696957,mols/page_0013.png,11
252,COC(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],COC(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.621719749037849,-1.4730341076134574,-1.3002571761970978,-1.5393996753087351,-0.7549688791296889,,-1.365985897263992,mols/page_0013.png,12
253,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1,3.2237805547995015,-0.6006389367188106,-0.39222437292270934,-0.6740786146329067,0.634263195887701,,-0.4329842737978531,mols/page_0013.png,13
254,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,1.517308431519336,-0.5483927848780693,-0.364555071072703,-0.6846402144376595,0.5735959222748878,,-0.4151044574110613,mols/page_0013.png,14
255,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,1.8625801340811579,-0.5818413835995014,-0.47561398349340106,-0.6272853450493802,0.28738069541166067,,-0.4744119460290248,mols/page_0013.png,15
256,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2nc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])nc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])n2)c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2nc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])nc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])n2)c([N+](=O)[O-])c1,2.693606210045286,-0.9215839607716654,-0.7301473485966667,-0.97884028043113,0.36109882890993655,,-0.7501987780658718,mols/page_0013.png,16
257,O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1,1.517308431519336,-0.7717369724606498,-0.561684792343195,-1.131689278877425,0.6885985126166966,,-0.6526758465218725,mols/page_0013.png,17
258,CC(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],CC(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.5998833105991517,-1.6732582554606699,-1.4942137948103822,-1.5522826239385468,-0.9836650553830607,,-1.5203416893772919,mols/page_0013.png,18
259,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(O)c1[N+](=O)[O-],Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(O)c1[N+](=O)[O-],1.5998833105991517,-1.6367858015983416,-1.468725801400689,-1.371060017028398,-1.0098218782403856,,-1.4572399630607644,mols/page_0013.png,19
260,COc1c([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c(Cl)c1[N+](=O)[O-],COc1c([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c(Cl)c1[N+](=O)[O-],1.601719749037849,-0.9167901015693406,-0.6634981383845013,-1.3792814607838146,0.804050499240919,,-0.7843412923364813,mols/page_0014.png,0
